FileName,real_DI_1,real_DI_2,real_DI_3,real_DI_4,real_DI_5,real_DI_6,real_DI_7,real_DI_8,real_DI_9,real_DI_10,real_DI_11,real_DI_12,real_DI_13,real_DI_14,real_DI_15,real_DI_16,real_DI_17,real_DI_18,real_DI_19,real_DI_20
IBR0062006072144,-2.33983238309428,-1.53607163311566,-1.53607163311566,-1.53607163311566,-1.53607163311566,-1.53607163311566,-1.53607163311566,-1.53607163311566,-1.53607163311566,-1.53607163311566,-1.53607163311566,-1.53607163311566,-1.53607163311566,-1.53607163311566,-1.53607163311566,-1.53607163311566,-1.53607163311566,-1.53607163311566,-1.53607163311566,-1.53607163311566
IBR0062006250447,-6.09696529162859,-3.57780365246273,-1.47615538936965,-0.433870704222691,-0.16147317788146,-0.0179222614196211,0.48037232379965,0.727894568105041,0.727894568105041,0.727894568105041,0.727894568105041,0.901211760535346,0.901211760535346,0.901211760535346,0.901211760535346,1.01976598309097,1.18924302370169,1.81371622218044,2.17784062952869,2.17784062952869
IBR0062007090605,0.113463934625417,0.113463934625417,0.113463934625417,0.113463934625417,0.113463934625417,0.113463934625417,0.113463934625417,0.113463934625417,1.01090518380414,2.35110154725402,2.35110154725402,2.35110154725402,2.35110154725402,2.35110154725402,2.35110154725402,2.35110154725402,2.35110154725402,2.35110154725402,2.35110154725402,2.35110154725402
IBR0062007192101,0.518850320663963,0.518850320663963,0.518850320663963,0.518850320663963,0.518850320663963,0.518850320663963,0.518850320663963,0.518850320663963,0.518850320663963,0.518850320663963,0.518850320663963,0.518850320663963,0.518850320663963,0.518850320663963,0.518850320663963,0.518850320663963,0.518850320663963,0.518850320663963,0.518850320663963,0.518850320663963
IBR0062007290533,-0.504935622875752,-0.504935622875752,-0.504935622875752,-0.504935622875752,-0.504935622875752,-0.504935622875752,-0.504935622875752,-0.347667560980727,2.06542634066333,2.502014994514,2.502014994514,2.502014994514,2.502014994514,2.502014994514,2.502014994514,2.502014994514,2.502014994514,2.502014994514,2.502014994514,2.502014994514
IBR0062008060254,-1.94419869460767,-0.96930669105134,-0.96930669105134,-0.96930669105134,-0.96930669105134,-0.96930669105134,-0.96930669105134,-0.96930669105134,-0.96930669105134,-0.96930669105134,-0.96930669105134,-0.96930669105134,-0.96930669105134,-0.686484861416663,-0.528189799279453,0.467363597255705,1.0550096284434,1.0550096284434,1.0550096284434,1.0550096284434
IBR0062008301437,0.706372506482544,0.706372506482544,0.706372506482544,0.706372506482544,0.706372506482544,0.706372506482544,0.706372506482544,0.706372506482544,0.706372506482544,2.71996444482793,2.71996444482793,2.71996444482793,2.71996444482793,2.71996444482793,2.71996444482793,2.71996444482793,2.71996444482793,2.71996444482793,2.71996444482793,2.71996444482793
IBR0062009051034,-4.64053307489373,-3.77869038301979,-3.69041120605465,-3.68730878335848,-3.51378621889817,-3.11115594432083,-3.11115594432083,-3.11115594432083,-3.11115594432083,-3.09630323197635,-2.64342920212822,-2.47109872062606,0.198273878766948,0.198273878766948,0.198273878766948,0.198273878766948,0.198273878766948,0.198273878766948,0.198273878766948,0.198273878766948
IBR0062009070634,-2.53658599566683,-2.48776861402947,-2.35674553831785,-2.19668177042562,-2.19668177042562,-1.98111356791768,-1.70511674429386,-1.4872381379776,-1.4872381379776,-1.4872381379776,-0.690312231063,-0.690312231063,0.710844792976132,0.710844792976132,0.710844792976132,1.03505704415996,1.03634953395526,1.03634953395526,1.03634953395526,1.03634953395526
IBR0062009101226,0.514440460492379,0.514440460492379,0.514440460492379,2.72544616449219,3.93240398617093,3.93240398617093,3.93240398617093,3.93240398617093,3.93240398617093,3.93240398617093,3.93240398617093,3.93240398617093,3.93240398617093,3.93240398617093,3.93240398617093,3.93240398617093,3.93240398617093,3.93240398617093,3.93240398617093,3.93240398617093
