FileName,real_AMax_1,real_AMax_2,real_AMax_3,real_AMax_4,real_AMax_5,real_AMax_6,real_AMax_7,real_AMax_8,real_AMax_9,real_AMax_10,real_AMax_11,real_AMax_12,real_AMax_13,real_AMax_14,real_AMax_15,real_AMax_16,real_AMax_17,real_AMax_18,real_AMax_19,real_AMax_20
AIC0062104050622,1.1696671034995,1.58341778614069,1.80719648254599,1.72505615929936,2.05565669084184,2.06785074683727,1.90809344301733,1.92104864296794,2.22391862623773,3.58192652708052,3.48055255596073,3.43919851223653,3.49827919032003,3.42628603749695,3.31996102308632,3.48032706338389,3.40768687245318,3.47841638066897,3.4936043655892,3.48202805452529
AIC0081903090108,0.161724462674496,0.534527565330797,0.561467957677316,0.918749314073978,0.736934613527926,1.05479563509097,1.17128167837551,1.13927588982627,1.32367275845562,1.7172396988144,1.63622100749622,1.27660189725972,1.98741008763398,1.74308321293268,1.77015099938168,2.1336309435164,1.92449512423759,2.0682529426124,2.31344639297091,2.11109265188836
AIC0081908311803,0.0581093471585576,0.174131968403503,0.210326555165272,0.278342967707859,0.315975807155939,0.350801569763216,0.41478154441167,0.423209215851736,0.532149201783395,0.577408069685522,0.515303569342186,0.561064664250338,0.604982893306416,0.62891620264476,0.869901285241501,0.962941332269214,1.0418870110745,1.10561681901357,1.20152248334211,1.21136188269841
AIC0081910020215,0.723564213439556,1.07896770321592,1.03898911559986,1.11373832167566,1.29429604622606,1.13701440285268,1.26841218503455,1.32226292885575,1.99948956594402,1.95438662083768,1.90480583839392,2.0918411003452,1.99643517524866,1.80548502828352,2.04087231715801,1.80373740795289,1.94358374342114,2.02817321166755,1.99162205016098,2.00356355743251
AIC0082003211358,0.35553093963832,0.383702242808468,0.495417060311986,0.491588006688352,0.495331208229022,0.606029206092594,0.599042173837726,0.65382221024551,1.24915196004908,1.39417965093041,1.53209809053378,1.59867717688285,1.71098021487199,1.70945958640593,1.7876645110728,1.85194209797661,2.01118130830319,1.95626873237816,1.97269239647673,1.99214740401197
AIC0082004231344,0.0487411419808425,0.185269248607655,0.304438769902955,0.274931455714641,0.2805297554682,0.456595045850299,0.434511769731564,0.481862371332286,0.556693725255001,0.490001203767933,0.520229387599329,0.607081515987335,0.638859030060693,0.530549208754484,0.697256026147241,0.597629750163007,0.542114035365278,0.908757454705976,0.899227004958614,1.05658009928129
AIC0082009271313,0.91201342636399,1.61600121133572,2.61579452991651,4.01555700299183,4.33514629069325,4.22973704752593,6.20668991279147,8.13032739125477,7.67038132560774,8.06219143091276,7.73166987431071,8.81848964756926,8.90576074153327,8.88871674441049,8.78724091138511,9.05718495967292,8.74437718241168,8.7614957783559,8.62617674562964,8.61788059894443
AIC0082010190328,0.103171554033756,0.214403617324049,0.233098956602537,0.334695286480044,0.324026700936268,0.369221356621414,0.439082692590227,0.500657330135845,0.604482403634798,0.61797155779053,0.655962149443617,0.76199324828091,1.02119723847514,0.986491362959245,1.14483065076275,1.24974026513862,1.16916410457623,1.20016207373176,1.12823627334059,1.15935178206555
AIC0082102180358,0.393680590912641,0.494790786609801,0.786412487223133,0.848105605613316,1.11924722031895,1.1721224830434,1.60129610041923,1.49159497063752,2.01767132390501,1.60313443098844,2.19782697903117,1.89059444152773,2.03781176911963,2.14289670656064,1.99625599269881,2.25193543154576,1.93733000519266,2.24411454564081,2.04418248745356,2.2522600540769
AIC0082104050622,0.328050632780639,0.68805957385825,0.985258473318263,1.38499365088936,1.50480171658865,2.49302399404896,2.2927080583967,2.79145784490049,3.95610466005337,3.77186667900239,3.85890291018199,3.79810250077873,3.9003504921315,3.94545122717599,3.97109457417708,4.06621124488664,4.06252773473632,4.24034754132397,3.98121154282788,4.24168167329831
AIC0091903090108,1.03118485101814,1.54376441680785,1.80636545263093,1.75692565106652,1.71274548807126,1.82192705746943,1.85373907353687,2.46882102882714,3.82651537518237,4.74489997946356,4.92502968249019,4.89635628218007,4.93335939753777,4.84923501591336,4.7867727897643,5.2614425293637,5.32428255212709,5.460283191861,5.11060776819548,5.28167314385887
AIC0092010190328,0.313196425152957,0.326006088493186,0.421235395780977,0.534019585274073,0.627722797698675,0.592113591408766,0.658789289125491,1.45634288151254,2.15933362472661,2.6526101157443,2.91485110660207,2.77691710106793,2.85639319541112,3.02531953147771,2.9736329715132,3.00650868625241,3.02316354927369,2.98624944815228,3.04121830277027,3.05383385831739
AIC0092102180358,0.688981366081934,0.930933966815534,1.05941795487973,1.06692024172785,1.36990004322834,1.97315599707581,2.57173772771513,2.57040150211496,3.08885621539239,3.26948047142101,3.16002356981608,3.16927767690409,3.06451795956724,3.09115385859067,3.38378254047172,3.25889813400045,3.12571861992708,3.43176300221577,3.25704591505316,3.24219243746637
AIC0092104050622,0.138701360043007,0.212364256698823,0.329157617571487,0.356201221665853,0.401763966291623,0.50493631864604,0.479379093297079,0.585463161831697,0.806255480205015,0.794866099536022,1.17371436872099,1.31901014009342,1.24846859204916,1.04503409035776,1.37396994043486,1.35882518830783,1.27338463458437,1.25931070541395,1.39698121995433,1.43068117761137
AIC0101903090108,0.201962076806664,0.289898017352345,0.395143848118617,0.581280509144121,0.638597870268046,0.690351515360849,0.693216987462427,0.722763981481684,0.883648408037706,0.959433206264798,0.846479466158542,1.26458032130641,1.65983412404994,1.87902725458137,2.06985298199208,2.20576394367674,2.23943608002104,2.25379410751146,2.37000376558466,2.1589360775422
AIC0102009271313,1.44930746030177,1.7030136227232,1.72588211172794,2.14122320080029,2.27506334711512,2.79027119489491,2.91498379869322,4.52837220824707,5.03065824391398,4.857206501516,5.05326107172971,6.76294714023898,6.46089930121828,5.71595181470523,5.8822348863381,7.23007596649847,7.46492034353047,7.38514228945125,6.43342257792737,7.29014499315281
AIC0102010190328,0.114348691445303,0.193505744028291,0.232819677297792,0.267970499154627,0.375350423583094,0.47053672343049,0.401508568866663,0.661410057377152,0.568079416857796,0.575560000540982,1.04012810928021,1.49219562907174,2.13359947514716,1.91548250128574,1.910961128337,2.00430584127485,2.03097469359137,1.92119994571322,1.99140004864705,2.04193115679394
AIC0102102180358,0.968794342473904,1.03522899969478,1.09185681735832,1.14369021326305,1.57917191661915,1.70642956863176,1.98297679476966,1.58874233782021,1.72297472838437,1.89362490952768,1.55713911154251,1.80028138479569,1.96016275085686,1.65459925205029,1.83182596188646,1.97624572848652,1.69414158384615,1.94716675997023,1.94844820177033,1.80816144690083
AIC0102104050622,0.454160577343338,0.471466326404774,0.715499882258358,0.983953601135543,0.88826504199158,1.01920964496148,1.01368540134763,1.43041429785328,1.8474872828551,2.054193216796,2.07280093560483,2.01853626575808,2.11003708592399,2.08951862980883,2.27111990187433,2.35725432346609,2.2575106294825,2.26272554148713,2.25409229017503,2.26299426415869
AIC0111903090108,1.44230305012281,2.30731551175999,2.81553053919809,3.13100946147982,2.88991675624961,2.56790765796677,2.91429848698217,3.36756809414546,5.22329955978634,5.60698380681802,6.89581741241815,5.68584250252911,6.4208243626267,6.84325252980863,7.21596324197268,7.1648458633198,6.63678453939646,6.65599460476066,7.38740060777959,8.05847330338255
AIC0112009271313,0.176155918087145,0.409365341386158,0.560659287071781,0.547033216393295,0.706747032959171,0.943881462111985,1.32826847494426,1.47285311839387,1.5121204935392,1.64744145139739,1.67777884292684,2.24072811810575,1.94360191588694,3.25047219992465,2.91700299751718,3.88841064703403,3.6701066502624,4.09232229627133,3.85883280134191,3.33087091279484
AIC0112010190328,0.549105223081073,1.08756244236972,1.19771678956808,1.37897493376066,1.88241708255366,1.65625017832975,1.94022001090262,2.08358006120943,2.22765995322572,2.55666776204873,3.05169916967773,2.91137816028032,3.01069626067874,3.48477619348567,3.64494486042255,3.87406702909722,3.70857245342411,3.66432048460961,3.48453968691851,3.65410690973526
AIC0112102180358,0.391954367715352,0.640260278324561,0.63030247058226,0.725794624049168,0.844859794919735,0.922536800346088,1.42425518266144,3.66131380966866,4.55154061359677,5.00560623448437,4.70502030236527,4.76773240516761,4.92069518704854,5.09727377984831,5.08215070808017,5.0683140977459,5.2047067911833,5.14655942523709,5.3088555612365,5.4555942835936
AIC0121903090108,0.190419723707779,0.497174343602613,0.590927426248366,0.936390876485265,0.914595869891913,0.878163114020064,1.05801864058263,1.03681332576536,1.007240519604,1.15318323614712,1.17841052918691,1.35796794755648,1.35842746013179,1.49025261875799,1.75691797958783,1.71249265042846,1.52256041868352,1.52675846101287,1.64091100167617,1.61060118215005
AIC0122009271313,1.30572928698967,1.69322215768599,1.94242720997747,2.08033815411638,2.11488044375351,1.99584025414427,2.01291886284496,2.07552405385196,2.17051372958126,2.27295589137712,2.30107746594203,2.57357416585759,2.50176794667266,2.71751858219119,2.83561239225206,2.56616410710234,2.95731623499706,3.38706781720771,3.50338727396439,3.22150469741646
AIC0122010190328,0.496252829715097,0.662626033361363,0.651686213544257,0.698250734923965,0.741819374098962,0.820554750400425,0.850188354289449,1.12717676839111,1.22792410438568,1.53777746052102,1.26931871480275,1.53602174544837,1.64658312578633,1.55795354551322,1.79249107493582,1.45159816083864,1.79728635321746,1.61678409969,1.79044904906563,1.66606071216929
AIC0122102180358,0.201660596105307,0.37825429662672,0.664558290957658,0.687899584107549,0.688559897249666,0.889554346148654,0.965795014805286,1.02267487045538,0.936827157939732,1.15709662034101,1.09040201057058,1.06827992080654,1.17314398837669,1.06659045827581,1.18134280723258,1.14033409669877,1.17224966644083,1.22686828102353,1.17875650584323,1.24212780034721
AIC0131903090108,0.0617967179758096,0.111972927049692,0.201680219945145,0.256384388753858,0.386957567515819,0.408439842286265,0.404268497209923,0.460164642618248,0.509637002285589,0.541225375342396,0.696863391238235,0.542387608878728,0.660609660221851,0.88115327344542,0.695041189692915,0.898595770212319,0.969134572924912,0.860845341195912,0.953515500920885,0.969786123151184
AIC0131910020215,0.178433462702488,0.186103607969666,0.260306498371922,0.301599880215964,0.336222894560233,0.347783856854495,0.360755386628645,0.432565780675342,0.561348477637047,0.601212756005939,0.538647789421423,0.504996772601057,0.483522205485225,0.501831584960481,0.502505978373392,0.552288078314534,0.596996747963461,0.601668434851911,0.605467486928848,0.589399093590425
AIC0132009271313,0.301892181165114,0.742748000708804,1.03096080619887,1.20367723906809,1.5446528105958,1.64787616251265,2.29473341281072,2.85183119850263,3.21848934980424,3.48512170640836,3.17529559634216,3.61768206282531,3.68206053088453,3.2619835470024,3.70639791566392,3.6532848150003,3.61467884108658,3.94121696299442,3.56501174765668,3.88652476083526
AIC0132102180358,0.169310106276512,0.374904879879382,0.501826933547182,0.507147767476837,0.578104381178062,0.598325888745986,1.10514757333177,1.01460862487719,1.20121883507131,1.12795530452708,1.15735171376458,1.18679385495326,1.24981745889721,1.20386047001032,1.22392152098255,1.24872757550137,1.19499926660534,1.24287154761996,1.25803271386165,1.19906645515232
AIC0132104050622,0.563547998969606,0.699688982982908,0.84169870496698,0.867630326563936,0.994227382968621,1.30703452898759,1.31622631553455,1.33212885812226,1.42769327433188,1.43206458229268,1.52528054845897,1.50042742353021,1.45070609670216,1.467093957913,1.49448918811794,1.45229607077934,1.56641815802333,1.59849717429924,1.45599144962156,1.52203733171036
AIC0141903090108,0.162131691898845,0.22029557816301,0.305641184444975,0.421653041417391,0.408933425460884,0.451472039415429,0.581580942407873,0.855168480387925,0.973985619733755,0.974664078242589,0.910112959386435,0.936309980463646,0.943727109985705,1.21571589749399,1.44793793864069,1.40494078387145,1.29161949811633,1.34219238127783,1.38627931479375,1.42105010887545
AIC0142009271313,0.758126458220854,1.11788878432763,1.25333781693347,1.39047579906157,1.58327384569399,1.93350160092549,1.5903171084717,1.85160379048799,2.21913822963508,2.12820580555114,2.09594764748144,2.26362519401952,2.19711814140002,2.47827641696884,2.393285594749,2.1225083343889,2.20050077086609,2.40139322649188,2.48988493386293,2.42025947896934
AIC0142010190328,0.103063005252427,0.277513400516221,0.25327033794805,0.301511813222549,0.32559122449053,0.446184725725353,0.418734938106382,0.479894703215114,0.532408345208539,0.548663697312321,0.659594243045423,0.645131302176407,0.605408959393627,0.738451064386643,0.694275098255896,0.807859486203526,0.832595556960659,0.805358854745318,0.840863693560384,0.853626860557569
AIC0142102180358,0.203772885763553,0.265612941914945,0.377162968066065,0.518826335352626,0.578220975051136,0.780946429970275,0.936044585367454,1.014521922291,1.00933618436988,1.02848130091136,1.04577242775221,1.07809132421034,1.10604332011435,1.08557526198217,1.11741621737839,1.10487644188191,1.0907325727346,1.08322173543828,1.09189184583002,1.08870949614989
AIC0142104050622,0.353607890620703,0.461630217694993,0.471499689004773,0.555397643174332,0.638948180969931,0.72890443269344,0.638456566206546,0.750892074677446,1.04056456635207,1.36463994026263,1.45368378799396,1.42881358160336,1.4339214121214,1.44848932006925,1.45281702823483,1.36256381631858,1.36730567264114,1.35427648507068,1.38885742739258,1.49534589956922
AIC0152009271313,0.69830427727083,1.44822483296823,2.21823436687653,1.98175357857594,2.28433087477798,2.11135074065415,2.647137268144,2.48628577879872,5.04688951887264,5.3396849004532,5.62675361880803,6.1551776202678,5.77849700948354,6.14124223342158,5.84589737507647,7.17236095949241,8.02700639556059,8.33254043497715,8.66979582266027,9.41246182006698
AIC0161903090108,0.1505383781845,0.301783898973574,0.440075643333848,0.509323861575525,0.616893970275818,0.578009862750114,0.602828287609683,0.712399396401655,0.878302680454349,0.866996201657101,0.873660772420264,0.877749366974929,0.987508346170385,1.1812632928096,1.15224943514162,1.29938070675284,1.42240967408725,1.3089560814462,1.48388130752305,1.44035870918593
AIC0162009271313,0.287565857670941,0.457224136355614,0.550366844050239,0.783005178403254,0.800114919807582,0.879894724985574,1.11818892490201,1.208737229768,1.15267807567581,1.14232061340461,1.26833776144078,1.39753732664012,1.51289121769502,1.67112896241395,1.51386221762168,1.73048389067304,2.00292130927105,2.10847838028771,2.05269213256838,2.10848043880567
AIC0162102180358,0.275152061872814,0.458272629311198,0.436964902732388,0.493278594586686,0.492229958314279,0.578781255048358,0.590425208238356,0.583812491281327,0.597702740662697,0.695190009575494,1.01626856293709,0.99815225307293,1.12529350846938,1.19725326876746,1.25556769022071,1.26112240367345,1.2341169807289,1.21446947252138,1.26555366253334,1.2400325272247
AIC0172009271313,0.2664331640816,0.92667155060461,1.01700918846036,1.42619695159784,1.76422460061291,1.75610284488292,1.84177383776047,1.8648356373909,1.81005206226025,1.92988432399601,2.55308381148064,2.93461098969783,2.9834687565541,3.36826501610889,3.19246732325305,3.16765594065025,3.44529296669078,2.8528940441809,3.65002825467288,3.08199685090251
AIC0172104050622,0.406848461984568,0.578812332234903,0.769191459025622,0.710425773966959,0.698192179265489,0.829139570782142,0.999655135046688,1.57711004134935,1.66774897221153,1.5599826401086,1.78972278957496,1.79310019601327,1.87506117831884,2.05237949827717,1.98186483071615,2.03655063607046,1.99074603949549,1.81291304442876,1.96577910701744,2.04692920624941
AKT0011901261723,0.220308563669489,0.770663377553767,1.16403068041625,1.14218518522376,1.62160127079668,1.47279676661441,1.42436939602902,1.41078282917945,1.49354893736035,1.62416240134593,1.96389343779313,1.96350983369247,1.88827550780006,1.79494431982765,1.75956987794703,1.8492756684091,1.93189258142264,2.13838420653145,2.12007824606038,1.97263909817709
AKT0011912191521,0.254898404643213,0.314359412539493,0.437281235614842,0.479271357104344,0.55630985070222,0.745553889549739,1.02384697526551,1.01831280457988,1.05521922235101,1.25521357492087,1.4028724543406,1.37895556083381,1.29009542687599,1.52199294049564,1.67189377367688,1.66362302562151,1.85799792617051,1.85038547830152,1.77242872407888,1.85412877803007
AKT0012011060451,0.239134297575429,0.517061958683743,0.576098848684415,0.613693865355884,0.860083585698098,0.921468928764627,0.85503929911006,0.873251971064961,1.04224727534672,1.05755668348786,1.21028442045613,1.01057546528764,1.10497866413979,1.04523361740904,1.16524903533695,1.18542870626871,1.16585780132868,1.03190932109531,1.10600024491118,1.22448522368443
AKT0012012121619,0.229907746268235,0.571637155228434,1.02067617303896,1.21394305302325,1.37363951679131,1.41269330437473,1.68201510609987,1.3924728290311,1.56613815933136,1.93172845528041,1.69328840868785,2.15698848963729,2.08649158525373,2.2412574635135,1.98668835417792,2.56391911859654,2.19498229327251,2.26257962162971,2.64124943441497,2.17264230908021
AKT0012012210223,0.35199000290536,0.7886180099814,1.48160111934259,1.48954498816818,1.67901587882973,1.81408573120907,1.84640006087115,1.91341363583676,1.85474216532032,1.73847590146241,1.94026925176839,1.78353721979495,2.11765099726893,2.10482877165624,1.9323484145538,2.34978034028938,2.11019507154537,2.10021658310439,2.15016705835058,2.25747413054479
AKT0021901261723,0.139511594092763,0.428919950535202,0.738113053768372,0.86681287890297,0.906289134709998,1.05166736592705,1.12169606388534,1.08252302306062,1.09325141690649,1.10289828205756,1.12666207303207,1.21881181442649,1.33492360020931,1.52518441651691,1.63226940609036,1.58398883096103,1.56813920435972,1.82800029853949,1.85698077781772,1.97866904191263
AKT0021908151433,0.309288740099204,1.07921902938019,1.55793235039967,1.55641731069011,1.97539936251906,2.06241892148152,2.17247677559708,2.36824399713115,1.93651178952023,2.44748907591157,2.51483312518058,2.18443918724664,2.59194876783324,2.3702120603668,2.48344051001074,2.54296284851657,2.33252916203499,2.55518311821054,2.55504924713357,2.44855703138125
AKT0021912191521,0.181804488473126,0.355130186953407,0.49452600250308,0.524252848581307,0.531168442267858,0.66530374662496,0.741906939997574,0.636044255192174,0.70397900698474,0.826758110307488,0.707489011815301,0.989545496466594,1.03088961053565,1.09962509557582,1.10617274389599,1.19078642258198,1.4071711435449,1.60980945432561,1.81151115360355,1.92909763612334
AKT0022011060451,0.935344795178737,0.931164583903178,1.20544580719576,1.11383591570045,1.30861920434801,1.28207892767257,1.61147965752223,1.6748711617001,1.5677007873623,1.65866313925027,1.73086733746298,1.39482015264524,1.78302131260248,1.7221428470882,1.65369987468411,1.85063226927379,1.67766303032007,1.82546727253356,1.83882304780996,1.62511279059357
AKT0022012121619,0.254278994088438,0.50802516709299,0.703018546411395,0.84722559431163,0.780623459486584,0.980173722100487,0.935863032785769,1.15510326978415,1.03911580183562,1.24643936000749,1.17568227239441,1.24073113279742,1.16695706320451,1.35667191862839,1.33512865478212,1.19923667817021,1.16788281674636,1.39128265511535,1.39891467849796,1.56134779119335
AKT0022012210223,0.0108216947057453,0.0150123892513087,0.0194131449740268,0.237710396468303,0.876430694596407,1.250959886447,1.48889820542761,1.53346704362306,1.62333166402146,1.62336988521004,1.74392344243611,1.77775903769629,1.73339295284191,1.7605754230698,1.88398946631376,2.33635320422557,2.05820858438881,2.06576394240384,2.22174639023782,2.57216651136411
AKT0031912191521,0.0903052595304996,0.446628943478928,0.527392338020592,0.702971278007254,0.863802371382135,0.924667805575763,1.01365356863011,1.11051582798912,1.11034396647089,1.05017582570413,1.11229665129403,1.07404740307266,1.07375565031168,1.16138519295968,1.17510670704108,1.16062006797287,1.2122855916554,1.08934794415892,1.10192388236723,1.1707440980058
AKT0032011060451,0.222030814936873,0.263325758636063,0.285009412497542,0.331318798781216,0.368744980587437,0.522662336673029,0.668927594935496,0.695632445062139,0.661594550688295,0.631147701290491,0.657080409033838,0.674499154152218,0.705738152217262,0.693266720937556,0.650276331269797,0.702488921714155,0.701339456952958,0.716046821306717,0.734468245064724,0.733988599516628
AKT0061901261723,0.0781995977483793,0.187912280123426,0.441366699787981,0.543554136187851,0.639384623972157,0.877351125406842,0.943521527947289,1.05210200733961,0.926425243092074,1.00221481262929,1.25330605612816,1.03615622153879,1.46963087908081,1.76103329935107,1.56130571808576,1.66818145371678,2.27342675973228,2.1249055886927,1.66034167478225,1.82193297147514
AKT0061908151433,0.530202132832721,1.12998990384765,1.34641866741824,1.51703178527767,1.45957377872802,1.66037533094045,1.47679457288507,1.6730008867225,1.81307036286729,1.61063168076991,2.09758943212276,1.84151762933687,1.831757579608,2.20098795266434,1.86852038231224,2.12338842090964,2.10980411820303,1.97065009276712,2.25762752023429,1.87790178616551
AKT0061912030825,0.20705676890367,0.528895717710022,0.742107154078248,0.655893315958146,0.696021976666862,0.76819501311114,0.83393330860524,0.788006161213995,0.868423112080956,0.790668135167416,0.935827828136378,0.754118673919695,0.913010679353334,0.86902984105143,0.945329516753261,0.974030750489194,0.906172705309333,1.00166425316437,1.02045279039483,1.03383620274266
AKT0061912191521,0.471171594514971,0.608109751851274,0.701471214004305,0.952061849565445,0.989867418384386,1.38649036544564,1.60540214779075,1.37326208513254,1.72969531128651,1.79403523876285,1.81054754578184,1.99486684793841,2.16689729781804,2.32526336117265,2.74325968153576,2.51736057895525,3.29239386705832,3.59762031109049,3.52032779673645,3.87268293570401
AKT0062004200539,0.0207000881945239,0.0818787580667503,0.209249312735025,0.327435855878015,0.454601260814818,0.511588076998464,0.500792510597649,0.603359595559152,0.741923358416308,0.720754470672793,0.797470813543757,0.728367457536658,0.817312248128634,1.13254081030099,2.23993975086231,3.36554343631658,3.32259634954975,3.29357895899587,3.34188196958902,3.48560358339292
