FileName,real_tc_1,real_tc_2,real_tc_3,real_tc_4,real_tc_5,real_tc_6,real_tc_7,real_tc_8,real_tc_9,real_tc_10,real_tc_11,real_tc_12,real_tc_13,real_tc_14,real_tc_15,real_tc_16,real_tc_17,real_tc_18,real_tc_19,real_tc_20
AIC0081903090108,0.337024830485016,0.310391780111733,0.361724958612124,0.403975148274487,0.393452601354999,0.377717034107679,0.380011485559589,0.396840642238414,0.386407277501486,0.364433853404035,0.355539675564748,0.304912964355921,0.266326982669798,0.266476487130182,0.261495564238292,0.259746752142143,0.258770146864692,0.259522508328222,0.260769131599089,0.264010078492576
AIC0081908311803,0.629502111629745,0.583819336934308,0.689504944274625,0.717449366957403,0.685015988806586,0.635648044489712,0.664556839405915,0.772410563480908,0.892554959394798,0.941817207700111,0.928382157609034,0.903114145421336,0.650208410065626,0.450476535679327,0.403241035932498,0.398269008958668,0.379197088740718,0.371050105232958,0.366227137328819,0.362227314418651
AIC0081910020215,0.196208875123345,0.320068546885684,0.409541999902921,0.438243496177176,0.432470720228891,0.428856445137777,0.426388412108574,0.301797265859238,0.287439433888024,0.284399027983054,0.292492813827953,0.291612463530426,0.294895426180266,0.306097214438122,0.318510210636336,0.326378798127578,0.328793900100215,0.329040028328118,0.338398016733465,0.362202036061312
AIC0082003211358,0.303313834239497,0.364458331009189,0.409619327330263,0.432926764908789,0.442104583771498,0.440026187625862,0.440669958798388,0.432135156179115,0.265612530030588,0.254710713112218,0.259540853569449,0.272498296230485,0.280519122379596,0.281995122421267,0.283301128923197,0.29348856352877,0.306221223883725,0.318012786745127,0.323947352195021,0.324275680357129
AIC0082004231344,1.02980979953779,1.03351248659831,0.82245895720564,0.826638474288297,1.0122798858925,1.05063225575041,1.02930892348104,1.02931589543837,1.01621032293749,1.0070047793326,0.995170877582981,0.981195094946729,0.997974972479559,0.995634007645427,1.05190599877568,0.936961095381791,0.845450444020877,0.802574603869429,0.884585639526537,0.867732186629475
AIC0082009271313,0.623428693355787,0.550287185391103,0.402399358603079,0.385485342863182,0.374736679568385,0.679003809242176,0.562838129879263,0.490594941005515,0.484789055084724,0.481984336621903,0.480780310564276,0.47840116060576,0.479844395940153,0.478345603177451,0.476802995730727,0.478911207380552,0.480223753095338,0.480613026710235,0.482958349950502,0.484678385953789
AIC0082010190328,0.329545753390164,0.435165358384145,0.473853850369694,0.483722501382946,0.445390150666851,0.417944070775345,0.399928774146817,0.391444584599728,0.407099395452703,0.390735813754507,0.407863568805116,0.349931498486145,0.345513564098926,0.325916019550285,0.318337516222287,0.309880951397194,0.315414793149796,0.322615803675863,0.323456893846378,0.325212135977755
AIC0082102180358,0.180910856662979,0.172504177592597,0.225464251542357,0.22461063822829,0.219139349986135,0.330506547546424,0.229108907290621,0.231285901699507,0.235833286452019,0.235491471191608,0.23467194868051,0.234792518985915,0.248579090937426,0.273431095362623,0.290253618716007,0.305669221137433,0.310215340494082,0.310765305580208,0.31516168576095,0.317291085184976
AIC0082104050622,0.406522331237273,0.323004529563476,0.30904676374294,0.290702002912664,0.25673744291919,0.20978213658741,0.210152093162898,0.155648319898112,0.161912803879473,0.163390705452027,0.164106755064097,0.164510217983962,0.165729047538166,0.169703773514462,0.1731747074856,0.175989684131958,0.176122286729096,0.176517005430789,0.177091955394132,0.177627227547453
AIC0091903090108,0.255675803689485,0.276451873560785,0.290613229598639,0.287196356179188,0.282246868313721,0.282085666879984,0.283683046392463,0.273711876085975,0.221085365524947,0.23969135583906,0.29043109932802,0.3560855749139,0.356739552447885,0.376146340263637,0.377980455246613,0.381580381655957,0.382771047334914,0.383581564018509,0.384661810382839,0.387166222049604
AIC0092010190328,0.382367193909019,0.221909156141933,0.221280790495213,0.241940935800686,0.277274681901967,0.29963204692322,0.294130286125556,0.185828604557785,0.168486124360005,0.174469818895664,0.188906190275608,0.196950652251081,0.208992821951524,0.210617635241448,0.214411370871755,0.216170435601374,0.21832825836428,0.219756139404753,0.221265073673405,0.222337035066001
AIC0092102180358,0.257403999670615,0.24279357201687,0.242936265830409,0.247018908340959,0.258460381137612,0.273519677525214,0.335995999683413,0.36806508773287,0.371466917991163,0.372618139473848,0.373486192000634,0.373457189137729,0.374110339484002,0.373893866220709,0.374397912062294,0.375748878574451,0.376225702826285,0.376540364937458,0.377400780969069,0.377635936434652
AIC0092104050622,0.307288709043896,0.327092748355137,0.33206255541591,0.313869740304255,0.304138452540309,0.310528069582212,0.367021702509333,0.413523469699119,0.398648615698729,0.360697602048575,0.371307387321906,0.368439841391154,0.397203549236154,0.412066547894274,0.419211415554837,0.427825367343852,0.428133237218721,0.430585352394757,0.449203211851786,0.461591967903996
AIC0101903090108,0.315525144600983,0.281525215211245,0.281617739267449,0.274658242989968,0.278125392360045,0.296165283223481,0.323998263123016,0.32927527754038,0.3338853422039,0.348710862397592,0.340410955704284,0.305585810885662,0.292688859412709,0.292237687085262,0.291789990758885,0.290169465654972,0.291298584891585,0.291580670666587,0.291614764225767,0.293189612709721
AIC0102009271313,0.556379641221209,0.482041428932618,0.434760723049319,0.424343822168658,0.408581016444841,0.397829246153914,0.804369177309898,0.631398915370292,0.607261574900963,0.611164012678421,0.606421522063205,0.611215996740288,0.609346719270722,0.60966100787995,0.608041548306939,0.607184584461981,0.607466364670001,0.6064624113622,0.606501687569788,0.606879309954707
AIC0102010190328,0.370864251097322,0.402185736211515,0.397651103218604,0.379422831670878,0.344853081448293,0.322061608287953,0.301618106700126,0.286611791417528,0.2735316874492,0.314789971117786,0.223778759336747,0.217728740077199,0.211325629282835,0.216819591291493,0.216732332271698,0.215994803976224,0.216479491110729,0.21752333415742,0.219512096983642,0.22043084252098
AIC0102102180358,0.263511131854153,0.256452449215007,0.243395967444988,0.239198440848482,0.236558884113994,0.228163500489108,0.245494483613524,0.266323685633491,0.290651994970093,0.300670341559639,0.299935393233968,0.298511943858729,0.300036989166674,0.305679162889737,0.311610280080358,0.31662526318382,0.317447305161431,0.317458785664814,0.317978387065383,0.319575321358453
AIC0102104050622,0.285561075147434,0.250831481511669,0.228385744314511,0.217480129037009,0.213281785239295,0.209690657704015,0.297750222353115,0.23967972014865,0.236367866624379,0.236151576878149,0.236693441242059,0.236333458151615,0.236802089746926,0.237134976159884,0.23702106287259,0.237127186345432,0.237125268318245,0.237444469196394,0.23745038120593,0.237998724632251
AIC0111903090108,0.270979190302083,0.253070616910571,0.243458793428809,0.237529221203793,0.236226275888997,0.235761852825122,0.234047851244486,0.24229139075949,0.229688224470293,0.231849517983728,0.230856027984377,0.248464441164437,0.252554007596248,0.259763933064396,0.262326119795838,0.267575969192907,0.273013921466008,0.275049391643088,0.276278478211539,0.281272181819248
AIC0112009271313,1.09099222415668,1.15679950100619,1.10637671188359,1.07227683209014,0.995751108029412,0.96618425199915,0.925195533171977,0.897542046673683,0.889629682975203,0.842696384431088,0.912583518454795,0.941771471158369,0.872246004493816,0.848894859727345,0.851492513205277,0.849578908984448,0.875071316586176,0.921518784717473,0.955433065457151,0.960160788640659
AIC0112010190328,0.172999514385717,0.151162088814781,0.140056606965401,0.140029089825609,0.13427883781119,0.176757656972134,0.20399187584064,0.179759331614475,0.176123590186465,0.176820693338311,0.178733884368182,0.179584161507291,0.180386384876389,0.181226546397694,0.183900598609365,0.188979486644135,0.189227199744321,0.189663718747141,0.190876059142775,0.196369473618788
AIC0112102180358,0.254659364304564,0.21800626151312,0.210913101264031,0.206690874576246,0.203615267188041,0.214913809052428,0.318484519446133,0.232066712789485,0.237629354454626,0.238186015444528,0.23940618267849,0.239347393524941,0.241149436691034,0.242793990710504,0.243756328043464,0.24501516036927,0.247060682405117,0.247553478752469,0.248738125472888,0.250950794355581
AIC0121903090108,0.561428571652565,0.461408880557845,0.458914881619811,0.468401745163303,0.456515519969198,0.440944031757817,0.432255669690979,0.424548554342545,0.484367515801079,0.469333372649988,0.483988860717024,0.467462987215497,0.448273656834252,0.458718957498736,0.455910289745554,0.452904350416569,0.456246145342658,0.454953389271573,0.456298176443629,0.458986490475948
AIC0122009271313,0.65151562943231,0.650073446398901,0.642772741692807,0.655914324972396,0.657722650662161,0.66378442717579,0.662041371391984,0.66072771040605,0.659514803239224,0.639760278114504,0.816861629186694,0.81937037984173,0.834826001496495,0.81677079813603,0.836296994590352,0.867555128435283,0.878046283762672,0.895983845309114,0.886230397590754,0.880937392672838
AIC0122010190328,0.193629464755996,0.200244405763345,0.214365098387068,0.23840419778369,0.285893346754725,0.297515621407869,0.303913623926671,0.338058876996845,0.354046929329714,0.323706884794106,0.315549103025731,0.317156175481407,0.314058983745272,0.315508068587345,0.312108597264525,0.312535816370036,0.312917615172244,0.313061338545333,0.323365309046441,0.33682611904005
AIC0122102180358,0.451157931789871,0.351086234336926,0.291613424165,0.268331513513187,0.262462556470311,0.384481326739432,0.304201403290516,0.382935036705946,0.388009587930452,0.386608805663773,0.393229492545086,0.388787156534214,0.409672011017901,0.414842353970729,0.434773072983351,0.438671565804517,0.437755618130755,0.441025322911484,0.447553978911479,0.447759945270582
AIC0131903090108,0.410207321976365,0.571633665921051,0.592765889083634,0.566006430753703,0.54086962780502,0.555265195707494,0.584578121426446,0.582502187542693,0.571149985702997,0.541992560311718,0.559637187180109,0.603888489280929,0.626229743658419,0.604886581399195,0.598086997502469,0.577397059433951,0.56488435838386,0.558315211158638,0.560748875032596,0.561479647338001
AIC0131910020215,0.409928250990222,0.577166577092068,0.520164502011737,0.498019158318373,0.482199897453375,0.50213389888662,0.513701268184893,0.366075142601652,0.334562291356152,0.333483077276368,0.347519750317582,0.389236788063292,0.421984998068979,0.43533827894968,0.437495545140196,0.442094096736265,0.467776747517315,0.514473848812979,0.550424246489091,0.568614605315699
AIC0132009271313,0.302215328791765,0.254320357562196,0.226361874126435,0.22859708907842,0.336923687612336,0.73049221359314,0.741491889999513,0.676150083107585,0.657660689630216,0.652832851467105,0.682372075595816,0.699250158258223,0.703330932379194,0.699466463787463,0.70590811898886,0.712646867783853,0.711544114808633,0.715069737837162,0.714617988663877,0.714322736370542
AIC0132102180358,0.581019739694556,0.487504561244756,0.465584266288681,0.471099950141467,0.449505006042363,0.569745906635341,0.546723134758359,0.537135957045155,0.547824888027493,0.541424490723661,0.54306904774404,0.546027116631912,0.543574064321097,0.542848898750407,0.543165374273871,0.543770035330035,0.548168812918024,0.557709486929578,0.563125391210353,0.563171846142074
AIC0132104050622,0.164024533440075,0.156318879184547,0.168922059602423,0.187974253559591,0.245556433091364,0.222659031186546,0.226692132410848,0.233996391790588,0.234490848136981,0.237484514778732,0.238621031972714,0.245117537327412,0.248222961214165,0.254106577146413,0.268890353916796,0.271073849492224,0.272261082418068,0.273724109397442,0.277510360795484,0.283008645053957
AIC0141903090108,0.455107497133507,0.494824042664975,0.606361848209873,0.6253461829782,0.595640490865397,0.576150639784901,0.560327983961503,0.53613497878902,0.524051119569003,0.51446778225345,0.489476117426033,0.432621212166909,0.412507095864328,0.402186489526163,0.389034004516979,0.384872664306954,0.383505757138886,0.381955680281546,0.384352466429957,0.387208925683671
AIC0142009271313,0.605858758194622,0.573905103764994,0.514030932715599,0.506169217300351,0.503191948509589,0.49506019226578,0.491777405884939,0.488245250170023,0.569201218303271,0.712302404526308,0.696714549458254,0.688696826497116,0.68315087672443,0.681763826341748,0.681900362113939,0.683099831223459,0.684739329188102,0.686373715218067,0.686632840470206,0.691226117307184
AIC0142010190328,0.206620330758506,0.209309039900543,0.197248849235781,0.239639653553747,0.323082742625543,0.352921804306573,0.321244328102219,0.313687739702343,0.304116139647475,0.301020156922614,0.339924200049509,0.367617655969235,0.42506436691341,0.441129301722756,0.437290123952879,0.435149652774792,0.449449204174672,0.477181033277562,0.498424153130456,0.513272254896719
AIC0142102180358,0.305745343184498,0.334228751664737,0.420115588608238,0.57379172761619,0.64119936354754,0.450832536594353,0.432534027844733,0.411714679030221,0.411993026787983,0.445514682104317,0.467572032536228,0.483306685979566,0.489227862243385,0.490242585250134,0.492355469336794,0.502339165939641,0.525067176636176,0.554901277782279,0.569190742990539,0.569014124620729
AIC0142104050622,0.360341088728292,0.358165019902381,0.331805959453422,0.325796428076006,0.323636069167786,0.31830233440217,0.331497182114417,0.364428809793542,0.346405313251494,0.331830397597081,0.332467440239504,0.340626933676457,0.34581851593645,0.348871496398249,0.357907941272454,0.362459717235484,0.366025743417143,0.366752691521568,0.369655146341973,0.370980763015455
AIC0152009271313,0.164864335551016,0.208252383667946,0.302115610367425,0.315561812166522,0.347719395372534,0.356926833173627,0.385215171708111,0.441304489556704,0.711420248525202,0.860196647287216,0.850250253787225,0.819467514186105,0.82976260078057,0.82226408118407,0.804614690844455,0.794978636985857,0.777205528885816,0.784884618233369,0.778850657576363,0.777280696858064
AIC0161903090108,0.699503172230072,0.628980559716432,0.579195144922244,0.579174976795428,0.563929412934855,0.540984767030222,0.538076105671994,0.529456252489122,0.52648110147578,0.532841063761378,0.486842814963978,0.545942606157561,0.504445565329458,0.501817546371323,0.497591643588585,0.501355024589381,0.488729130241553,0.48859847739095,0.48672238845393,0.484090404449151
AIC0162009271313,1.00263701855108,1.09191083360781,1.05904713750791,1.02061342408245,0.985606531651478,0.962589068349405,0.95231893275457,0.922128153342875,0.865940037638569,0.899580833452097,0.952200290220327,0.924389076819424,1.09396054957467,0.972155420823172,0.987274606780212,0.944456380708903,0.917757132602626,0.912580042203059,0.899832983301164,0.891037551395317
AIC0162102180358,0.408263004779857,0.456908187523105,0.461630378473066,0.433424704160893,0.438064388148293,0.407215148760246,0.40421142456672,0.397525796446707,0.356656384473452,0.303315669259088,0.303383838786958,0.327250510062076,0.339875009353919,0.339136549288972,0.347224339780813,0.352523340806118,0.354534530075711,0.361044170034714,0.365699098766306,0.365639396706433
AIC0172009271313,0.996887106993427,0.489143012824294,0.462984847199812,0.410596062669363,0.381930707393374,0.370004350177378,0.365720603812203,0.372393547527878,0.462157978389282,0.853479605286561,0.614594289270637,0.606239479841295,0.627282969068649,0.638852882765498,0.638345484026224,0.637297037434833,0.651291825839953,0.658547079369295,0.661498896201202,0.670637833239929
AIC0172104050622,0.271869382452777,0.273616447872633,0.273011300126133,0.270615100584673,0.263625664163402,0.262677120494053,0.333219317644131,0.314882671429406,0.342846693472567,0.340000038336823,0.339274482401328,0.350529268912224,0.351593423382179,0.353079086741806,0.358067243437559,0.363049804884213,0.3656132535316,0.365647795872558,0.365931238521151,0.367434126220127
AKT0011901261723,0.479814011779919,0.623611446636063,0.747211247722347,0.743698063101481,0.729625002156937,0.71623821704435,0.710918494530474,0.70751618510803,0.700527469094899,0.696496458312524,0.695326786547276,0.698918737555339,0.696414013208421,0.699883459296447,0.700752147249011,0.746530034605393,1.09669083014552,1.13613255679832,1.3537660391253,1.39070353980771
AKT0011912191521,0.387296871456418,0.438567762851478,0.469013782929923,0.459505838693927,0.431713059350476,0.415182253104884,0.391719167009948,0.39157608984801,0.396766898158465,0.400606214468931,0.397275489686656,0.457136469004355,0.449893548381051,0.418239126077671,0.403973524444973,0.454112552520011,0.449432058759806,0.461362835042077,0.479267365514613,0.485207404141585
AKT0012011060451,0.282215935762436,0.290465833335616,0.302697968890891,0.309296667759395,0.324426382243781,0.381815881948616,0.406714837961999,0.400185368100983,0.425833081227878,0.45094498935487,0.53575938031015,0.548138618059002,0.557067372144215,0.566279828099407,0.570116218132114,0.587602501727178,0.594479459678385,0.605041234609691,0.605522631513969,0.621379629908514
AKT0012012121619,0.954762692916583,0.848167084829258,1.29373821010223,1.25443453690492,1.21868236232367,1.17958279964514,1.13982906977636,1.14942954000197,1.15009404532088,1.1240886509527,1.1220669357806,1.14560876783797,1.14358524956096,1.31778925360628,1.33559748622674,1.69387666740737,1.66659951863329,1.7472790987892,1.77022977468446,1.74075710792775
AKT0012012210223,1.56236734617115,1.34707335480857,1.47551380439386,1.39589828765178,1.35013351650947,1.35566283884091,1.34424964302881,1.34048808704385,1.33171715919402,1.3172841219692,1.32914383312764,1.32240502217081,1.44329592778437,1.51157642852984,1.49201794642999,1.49315893528875,1.58456770004448,1.71651168579595,1.75824805983066,2.07816051124262
AKT0021901261723,0.589683927515744,0.844625883176296,1.11281473933703,1.00351170171,0.927054831123969,0.907142192227865,0.903470953041357,0.922931218726632,0.940021266958092,0.935142638030524,0.93886032573395,0.930371809386369,0.91432102563941,0.911747587120559,0.919590282758103,0.909611743512754,0.923274757573916,0.907394254322434,1.09408055892049,1.44791299864138
AKT0021908151433,1.54356398288783,1.2839453083768,1.20592148361894,1.15907422040093,1.15901916639306,1.13176981619402,1.10036994613957,1.0986488035351,1.07938592139072,1.07500276883782,1.07668240820412,1.07638335924948,1.07909141521545,1.07550178161077,1.08500380743169,1.12371980180469,1.12187442033521,1.13766398316444,1.14802915333071,1.13557369220753
AKT0021912191521,0.760189208738101,0.699382329211789,0.655540948350387,0.639459589638003,0.626165612708911,0.585804276061179,0.580611107472555,0.560854081041565,0.560848824793959,0.555104059960283,0.538609993525553,0.539018129187633,0.627925926151212,0.608194035483016,0.629908204782933,0.604400630984333,0.665917185080282,0.633847701122513,0.612469951661157,0.640650619297755
AKT0022011060451,0.333542725315289,0.400237067098471,0.418187771052229,0.465459578828609,0.471569619999357,0.467457733140301,0.586677044507678,0.609298194754694,0.606513944194674,0.640673790369754,0.640682855910918,0.654386860962501,0.66123081683296,0.666776289226163,0.66736259247864,0.680774793518252,0.681045980550602,0.678855169647764,0.682773006362722,0.684590813399862
AKT0022012121619,0.826825133634583,0.722346759768396,0.926681962463993,0.865041922475775,0.850854559884349,0.835162008059211,0.834249046798385,0.824187949228995,0.85986339778134,0.861803592773792,0.874621730303726,0.916734441928351,0.895935747205043,1.02063961748085,1.03110148162793,1.09946677801305,1.54829904604119,1.5312532236429,1.66969137909104,1.66420116063459
AKT0022012210223,6.67098227558288,8.54221548695314,8.46609044517139,1.77876061170601,1.73200527296431,1.47421691296434,1.48830678794899,1.4655297634616,1.45356107398858,1.4266822730077,1.4468044355713,1.44058876949332,1.43970688469276,1.43711404161899,1.44595210916164,1.47613852473247,1.51478888267682,1.49243272250237,1.48351604507106,1.509311268264
AKT0031912191521,0.7863013560424,0.608875788052342,0.592793513185124,0.613397136586149,0.599423311049681,0.570151213108251,0.575351073360701,0.571715391297417,0.582875462089194,0.581938444704836,0.579483426567807,0.591843206270171,0.590287125766238,0.668146570325791,0.667854399432425,0.663406699299521,0.661495129335265,0.669580291101537,0.710465926217295,0.687184121119199
AKT0032011060451,0.358529607885033,0.338448121836948,0.420515951329759,0.50543496975707,0.481822582729811,0.395954075996448,0.386768807353396,0.374927790032185,0.437725794193367,0.467900985459069,0.513974884345293,0.595281664615528,0.730147956994246,0.811896583054507,0.885915872667371,0.960854195716743,0.995532295350565,1.07165417660145,1.04136029202426,1.0387884379787
AKT0061901261723,0.931778748160943,1.33111123941983,1.64554988065198,1.509648090124,1.44563931611481,1.40118382509065,1.34884176812247,1.35119919144417,1.36967365477597,1.35072065208049,1.34485509502494,1.35323725763071,1.34924867508863,1.31086760747762,1.30276877323988,1.47654974892552,1.52516545903669,1.47169632052667,1.54177731519694,1.50466863811388
AKT0061908151433,1.13995978705343,1.13162874452049,1.14873942675605,1.09711787127971,1.08918221900004,1.07690316857293,1.06584059068186,1.10726727023102,1.11736250808241,1.11274705530141,1.11244031484251,1.12813554615458,1.12456643149004,1.14115695175064,1.23072838698847,1.50647597834079,1.5575323221648,1.56142062255945,1.55533031663889,1.53922603481
AKT0061912030825,0.38641061672623,0.261677698322488,0.28754920664093,0.352258629045897,0.507392006758102,0.544060227411592,0.548176015990502,0.547247560800832,0.577796561596773,0.635913469157281,0.646635579861441,0.641105402444001,0.66768266845638,0.654608288161275,0.740122092191758,0.726700623585097,0.730890648143698,0.719522786440411,0.71325370430253,0.723099910933518
AKT0061912191521,0.326270311581741,0.356332251948883,0.358293122536935,0.351508129354288,0.372805608285356,0.382655391473205,0.390275547984757,0.398725188613776,0.404776152537038,0.412169249488571,0.417542938192847,0.467938141803503,0.541488692520497,0.587403790200241,0.582901666935323,0.57757581417437,0.553561442890394,0.55384261148275,0.558279899616098,0.579493425907295
AKT0062004200539,3.24140942953341,1.70503609701985,1.60545916643149,1.64125687515072,1.56728271683982,1.52391159117295,1.53558156843044,1.52104559888755,1.44577353804498,1.41045435368066,1.43586745192308,1.54055134264787,1.66219627763155,1.36145824198665,1.2516982235869,1.24837084092453,1.30625098955065,1.38172314023491,1.37967860592209,1.36575024151367
AKT0062011060451,0.355845446277956,0.498430731102527,0.438467323692201,0.411337121328085,0.53065608528422,0.494246962212698,0.574821622453488,0.578904326186473,0.571989199836864,0.592197704078655,0.609699959706274,0.675579243695348,0.726725144190352,0.731296767419025,0.751148152183617,0.765821142135967,0.76580083233456,0.786158943218991,0.812159169425323,0.824554474678792
