FileName,real_PGV_total_1,real_PGV_total_2,real_PGV_total_3,real_PGV_total_4,real_PGV_total_5,real_PGV_total_6,real_PGV_total_7,real_PGV_total_8,real_PGV_total_9,real_PGV_total_10,real_PGV_total_11,real_PGV_total_12,real_PGV_total_13,real_PGV_total_14,real_PGV_total_15,real_PGV_total_16,real_PGV_total_17,real_PGV_total_18,real_PGV_total_19,real_PGV_total_20
CHB0092004260949,0.0863816179284391,0.0863816179284391,0.0863816179284391,0.0863816179284391,0.0863816179284391,0.0863816179284391,0.0863816179284391,0.0863816179284391,0.0863816179284391,0.0863816179284391,0.0863816179284391,0.230214265072296,0.276200523297424,0.367781599341709,0.367781599341709,0.367781599341709,0.367781599341709,0.367781599341709,0.564241061083252,0.564241061083252
CHB0092005042207,0.184447528172648,0.245611043466375,0.245611043466375,0.245611043466375,0.245611043466375,0.297426461140787,0.297426461140787,0.339160832642445,0.339160832642445,0.579593161966531,0.810405827326225,0.81609333080267,0.81609333080267,0.81609333080267,0.81609333080267,0.81609333080267,0.836114726705053,0.83737860193228,0.83737860193228,0.83737860193228
CHB0092005060157,0.324400963821994,0.324400963821994,0.324400963821994,0.324400963821994,0.324400963821994,0.324400963821994,0.324400963821994,0.324400963821994,1.07242467111051,2.95824716118966,2.95824716118966,2.95824716118966,2.95824716118966,2.95824716118966,2.95824716118966,2.95824716118966,2.95824716118966,2.95824716118966,2.95824716118966,2.95824716118966
CHB0092006250447,0.0741923216196583,0.120401376588888,0.376279042033943,0.376279042033943,0.376279042033943,0.388959198278867,0.4186081240687,0.4186081240687,0.438876997855171,0.441816428412513,0.479828006004399,0.547213159208786,0.77589858594394,1.01402762300109,1.1565025821181,1.31336386189764,1.71914349638083,1.80365132360239,2.26236222253403,2.26236222253403
CHB0092007011825,0.0518494167333005,0.0518494167333005,0.0518494167333005,0.0518494167333005,0.0518494167333005,0.127970432205201,0.127970432205201,0.127970432205201,0.185716734509885,0.250292409758165,0.250292409758165,0.250292409758165,0.250292409758165,0.250292409758165,0.250292409758165,0.250292409758165,0.250292409758165,0.250292409758165,0.250292409758165,0.250292409758165
CHB0092007090605,0.113615721738672,0.156785824970574,0.156785824970574,0.156785824970574,0.156785824970574,0.156785824970574,0.156785824970574,0.156785824970574,0.156785824970574,0.156785824970574,0.156785824970574,0.156785824970574,0.156785824970574,0.215392937489599,0.336037068118642,0.336037068118642,0.336037068118642,0.336037068118642,0.336037068118642,0.336037068118642
CHB0092007290533,0.0483582684278181,0.0483582684278181,0.0483582684278181,0.0483582684278181,0.0483582684278181,0.0483582684278181,0.0483582684278181,0.0483582684278181,0.0995083162983011,0.0995083162983011,0.363719135525333,0.363719135525333,0.363719135525333,0.363719135525333,0.363719135525333,0.363719135525333,0.363719135525333,0.416771478264123,0.416771478264123,0.416771478264123
CHB0092008131135,0.0690756051002536,0.0690756051002536,0.0690756051002536,0.0690756051002536,0.0690756051002536,0.0690756051002536,0.0690756051002536,0.0690756051002536,0.0801251057004653,0.138527415358831,0.138527415358831,0.138527415358831,0.138527415358831,0.138527415358831,0.138527415358831,0.138527415358831,0.138527415358831,0.138527415358831,0.138527415358831,0.138527415358831
CHB0092103160456,0.0459893597128384,0.088470177778745,0.101798969591243,0.101798969591243,0.101798969591243,0.101798969591243,0.101798969591243,0.102259421300203,0.102259421300203,0.106772887547581,0.106772887547581,0.268363632617275,0.286082886999052,0.286082886999052,0.356587268334367,0.356587268334367,0.356587268334367,0.356587268334367,0.356587268334367,0.356587268334367
CHB0101901141323,0.0905852504168036,0.0905852504168036,0.0905852504168036,0.0905852504168036,0.0905852504168036,0.0905852504168036,0.0905852504168036,0.0905852504168036,0.0905852504168036,0.0905852504168036,0.0905852504168036,0.139690104325114,0.147275845090257,0.19175990067791,0.234614492560604,0.234614492560604,0.234614492560604,0.234614492560604,0.234614492560604,0.234614492560604
