FileName,real_arias_total_1,real_arias_total_2,real_arias_total_3,real_arias_total_4,real_arias_total_5,real_arias_total_6,real_arias_total_7,real_arias_total_8,real_arias_total_9,real_arias_total_10,real_arias_total_11,real_arias_total_12,real_arias_total_13,real_arias_total_14,real_arias_total_15,real_arias_total_16,real_arias_total_17,real_arias_total_18,real_arias_total_19,real_arias_total_20
AOM0062107261116,0.000738478447040475,0.00639401530484846,0.0135126210510366,0.0237515269913765,0.0335857263938545,0.0437705009079917,0.0543652966092043,0.0657179709995929,0.0812934114745053,0.0998485281850841,0.120866721082413,0.147204745974851,0.322165350510064,0.573640879811786,0.924095432590602,1.1663965052066,1.45820325878734,1.69293770592347,1.90839759730382,2.05031684409644
AOM0071901261723,0.000518978250147041,0.00504187240188116,0.0240707255030021,0.0389404344755679,0.0443438809081254,0.0491226903842822,0.0520375562943254,0.0552484951353531,0.0597573115209573,0.0674823996377205,0.0743507924154817,0.0809129536382507,0.0878035650959715,0.103140124507222,0.123975272903061,0.149760258967123,0.198940007496229,0.4972146715116,0.612295257778953,0.674844838982124
AOM0071902212122,3.53114389429112e-06,8.24607124434806e-05,0.000268541320328172,0.000772152073617841,0.0016540598998854,0.0029265624797359,0.00417918292089905,0.00578919386779286,0.00719188354073623,0.00879702266552862,0.0104630447399229,0.0117231303425283,0.0136056263996618,0.015253370102155,0.0160753040668727,0.0172784150867848,0.0183647560945808,0.0196090910863701,0.0209214825256973,0.0216046064466805
AOM0071908151433,0.00888055856888568,0.0661477900167619,0.142535583007387,0.195603488091215,0.228951847895528,0.254783524988162,0.273050382319625,0.289778177964324,0.306504949432989,0.328756807825211,0.381905325209548,0.76249915367674,1.72840824770524,2.2257145858101,2.48490523453018,2.57728186512816,2.64389895638832,2.70975185033282,2.73882684552812,2.76930308129163
AOM0071908151506,0.000852449777921253,0.00673492839743907,0.0114444589941597,0.0135169153000101,0.0147942857630198,0.0170319865913161,0.0184755829864736,0.02081517975651,0.0230350141593638,0.0252010396594772,0.0373320225268176,0.276112445414996,0.345831236971048,0.37106361268284,0.386398004236613,0.39392944450602,0.409565535958285,0.417397098950962,0.424111125927047,0.430347824661151
AOM0071909071836,0.000661469360955015,0.00492302213338753,0.00679199910874921,0.00823283653791601,0.0104835201598343,0.0142085131053568,0.0169887038274054,0.0194347935954982,0.0226878565284638,0.0261121019440023,0.0476576880127094,0.0671387738253981,0.0908261748613161,0.135756504884543,0.160320611641374,0.174492762583398,0.183000652677984,0.190846191793381,0.198040625775714,0.203948713613889
AOM0071912030825,0.000834834009773449,0.0029893232413976,0.00369241678276793,0.00447312710597244,0.00487702992767612,0.00542480204356435,0.00586828564701526,0.00637812625588767,0.00692359884772368,0.0075860941362333,0.00841488388587958,0.00909157856267576,0.00960934788147041,0.0107892961281996,0.021718462632387,0.0386524556133115,0.0627412545915723,0.0718092625639342,0.0775098798596518,0.0806497228570789
AOM0071912191521,0.00208513420279988,0.00632743289269331,0.0107731411940191,0.0151408124375297,0.0201102340319013,0.0241486531786562,0.0300308426322804,0.0365269275028869,0.0549541231988254,0.064435934527666,0.0774229820415106,0.305589732280441,1.45802624661813,1.71047570795242,1.89448799168181,1.98165825020399,2.04361977579468,2.07718573630595,2.10954846826648,2.13609569365629
AOM0072001281913,0.0028963289925188,0.00535519544052178,0.00616670172086108,0.00694616941439364,0.00751442416657785,0.00869769085702797,0.0095336989330219,0.0101321200404936,0.0229725699875201,0.0364694886391364,0.0427369478721911,0.0491437792575781,0.0516450984210115,0.0531131965296514,0.0549270787935679,0.0570523820816203,0.0579487110903958,0.0597719028832332,0.0609707045626682,0.0616712686968623
AOM0072004240452,0.00015848508837212,0.00106008096942072,0.003228239097897,0.00556501401137949,0.00859136836249247,0.0110214039244983,0.0146851069437739,0.0196763580810599,0.0230629655711903,0.0297639324002169,0.051566230182355,0.0758348605229359,0.100417558304557,0.128710913954484,0.144355308008328,0.158580363651697,0.17532803924997,0.18647611016058,0.19247102394378,0.205380094072744
AOM0072004301215,0.0172949839257674,0.0547365957349301,0.0624163189279005,0.0673849354990507,0.0727698728160691,0.0756456260747005,0.0791380197787766,0.08043252058056,0.0816183541911061,0.0836707478944042,0.0873198801644233,0.0897704236903812,0.0913352759101234,0.0943849136647611,0.116891240200308,0.189497211999989,0.219766406387812,0.24102716963674,0.262948352701264,0.271965255484589
AOM0072012121619,0.00138352278991284,0.00704016991881278,0.0141521603250673,0.0196410017493793,0.024157603618291,0.028954894820249,0.0335723446772893,0.0398543522663822,0.0473425491650139,0.0540919348433187,0.0617487584307177,0.0760727473708255,0.0828278201251006,0.0921456285023044,0.107151827588995,0.15369560152456,0.503789857899019,0.70549737286594,0.917776610019942,1.05522530901093
AOM0072012210223,0.00215192778350801,0.00726251663377613,0.0204159740121804,0.0376790201580043,0.0645320180127019,0.0802319512886817,0.116318645965928,0.131451231201655,0.156594869421863,0.174263526534707,0.194455041020906,0.220635933221452,0.315144053827335,0.498315460027977,0.742043597792589,1.09327171528611,1.42121684937057,1.69961901344075,1.86516248758572,2.16612632968782
AOM0072102262031,0.000518066383318299,0.00214446488515759,0.00417003676502465,0.00537942175561064,0.00754864377848574,0.00947632273351146,0.0114488440969195,0.015579847212786,0.0263249144466761,0.121580033032295,0.194179662094129,0.251000092586962,0.262754959628136,0.270666331610548,0.278666684440372,0.284434941958286,0.290715763963998,0.294936305016112,0.298887573922174,0.301390352842211
