FileName,real_caa_UD_1,real_caa_UD_2,real_caa_UD_3,real_caa_UD_4,real_caa_UD_5,real_caa_UD_6,real_caa_UD_7,real_caa_UD_8,real_caa_UD_9,real_caa_UD_10,real_caa_UD_11,real_caa_UD_12,real_caa_UD_13,real_caa_UD_14,real_caa_UD_15,real_caa_UD_16,real_caa_UD_17,real_caa_UD_18,real_caa_UD_19,real_caa_UD_20
AIC0051903090108,1.02499476781686,2.40148683839137,3.10008635330327,3.89201270223934,4.56891779708714,5.32933030223442,6.01583862715433,7.06015871081948,9.60107831315801,11.2132143486358,12.2088481599737,13.1795148220915,13.9105322745244,14.5165119720416,15.0109897319823,15.4184552266488,15.8418405308517,16.1993628744201,16.4957711098046,16.7345150390486
AIC0052009271313,0.892972438641689,2.15718494790486,2.89256967189498,3.4949335336545,4.23350568316923,4.97302810200139,5.5689978934833,6.09835882892758,7.70801468819089,9.15170426378819,10.0757454326459,10.6757274060161,11.2479279089539,11.6817162978497,12.1600436722124,12.5283330496995,12.7880820438498,13.1113205938822,13.370350190258,13.6375610660133
AIC0052010190328,0.335501622143515,0.709752096213258,1.03481130227382,1.2937625786393,1.57200336748601,1.8157496536481,2.07036844211457,2.42729994628325,3.06902824693277,3.52342947776579,3.89731455719535,4.20553405421429,4.43659712220735,4.63413395043055,4.83214022731452,4.98999856733648,5.15512906396155,5.2621707019661,5.37282221515259,5.48812144647778
AIC0052102180358,1.21734172744165,2.32102791102654,2.93764362858646,3.60812638236618,4.26325455400204,5.68075258510906,6.60143534083117,7.22671039168254,7.77993769344312,8.19210500109963,8.60491691508005,8.94834079447578,9.20738285905951,9.4238402969649,9.61758081851132,9.78176472342499,9.93363280284746,10.0560386883361,10.181838317143,10.2747137250301
AIC0061903090108,0.405338790505597,1.00192794269358,1.65928379114692,2.19104625120999,2.70395694847235,3.25999434737818,3.86821729754245,4.41503886921387,4.88288969452363,5.40872805424196,6.28789983328783,8.03688452089517,9.67084464578032,10.7599750254161,11.4133505395018,12.1823958777689,12.6823115988623,13.1759167170523,13.5851088288112,13.9390261856043
AIC0062009271313,1.93470702261268,3.58107378453931,5.42025608545045,7.01055613211981,8.37947869621276,9.88888601274626,13.596488605011,16.7735757232103,18.793725876373,20.5132103381252,21.7040830376763,23.1006804790677,24.146640401151,24.8858841042014,25.5500224888176,26.101049445816,26.6605843607108,27.2374559386962,27.723092480714,28.2202830752868
AIC0062104050622,2.21119296485164,3.31439394633645,3.86265971527842,4.36554305272564,4.9825940953004,5.67372751375112,6.33795377744512,6.80923201249795,8.61316979900566,11.8037662964852,12.9529466889706,13.7785047854539,14.1513373800684,14.6542560745824,15.1981769184448,15.5646489502763,15.834650851986,16.025918287626,16.1900005936703,16.3210938074565
AIC0081903090108,0.344199365384117,0.992521481020432,1.38451111216835,1.81386962547986,2.27232282673931,2.77339808255282,3.2962820312919,3.70963410115858,4.16769359207148,4.79153296759682,5.34342510462692,6.81900972868698,8.41265285734168,9.45575718568986,10.5285098281112,11.4558335999808,12.0940801555287,12.8015178503477,13.1888474156731,13.6835696948525
AIC0081908311803,0.093896879106772,0.365662973895371,0.520400143381701,0.69412772109651,0.890600413276848,1.07667420016457,1.20249902957565,1.36595104784855,1.59401247271611,1.7623467199582,1.94466329222415,2.13777306239584,2.51620236307428,3.27754261236596,3.97688674127656,4.30914800567721,4.82389336677777,5.15736062749813,5.40599113844053,5.61624578614816
AIC0081910020215,1.20478950767051,1.6261430632586,1.88913530191514,2.13576080050587,2.44803201838511,2.72675540583432,3.02216365437234,4.05449348901705,5.20743526705276,5.73500957622795,6.14519118966649,6.48735593684134,6.76019636986724,6.98868854254116,7.17278217552643,7.31896610041191,7.47803719979043,7.62512494508361,7.75040085955701,7.8571814926315
AIC0082003211358,0.691919648160968,1.11766461370505,1.40168718922615,1.65643318151721,1.85406582171427,2.0143857153676,2.24824150847957,2.54465672830186,3.99390914692315,4.87020752128936,5.53778878757773,5.85938787087328,6.14493054791065,6.42961762444572,6.63909537763523,6.86560427987351,7.1488695610269,7.31483916120666,7.44400575165324,7.5653063720456
AIC0082004231344,0.106129466141256,0.417090125201332,0.753796289095465,0.984764539168359,1.15278018952868,1.35339371392144,1.5050239681885,1.65896030511439,1.8086769393399,1.9361651096891,2.06238524611331,2.21423512681038,2.33704189191788,2.46522201599266,2.61034593160972,2.95548938054243,3.48531468006802,4.10149188766394,4.63589739176939,5.00777459764899
AIC0082009271313,1.65504978516877,3.97212691864564,7.50794661130429,10.6038567832686,12.9358269510042,16.1711850475894,23.6850531763533,31.779129643415,34.6965589966696,37.4626026554369,39.9731704858549,42.4713936166444,43.5784459625542,45.1092850375409,46.339304518159,47.5028359794025,48.4994692063272,49.2007366352742,49.8197283032019,50.4481453666788
AIC0082010190328,0.212629745069568,0.471303777864602,0.729417251823879,0.923574873341016,1.14480126402401,1.3779903615051,1.63542611784201,1.9188918473664,2.14862218858968,2.39307680432394,2.65480311870019,3.35458986361017,3.97572731764269,4.53963412962866,5.00081337400956,5.43530406819953,5.78741303255729,6.13481674726151,6.34043039015255,6.5376626017193
AIC0082102180358,0.596607636979635,1.02908922728414,1.69911450077864,2.42482227984367,3.00844815260004,3.84657660604946,5.63035370392708,6.3739135440355,7.06936354925405,7.88125805390598,8.47494074746752,8.94395404214371,9.3879401814985,9.72335018147927,10.10629571407,10.3662401399566,10.5987639477634,10.8364889454798,11.0016430228309,11.1685733615834
AIC0082104050622,0.839687871509805,1.97022078428929,2.75561958359737,3.63594757119383,4.69730650653905,6.27689916797113,7.21607551360481,10.446744166634,13.6514368216972,14.9501434384227,15.968507909164,16.6889654456958,17.2940160238226,17.8005941093985,18.2610126360079,18.6250636304192,18.9411714085693,19.2711273233015,19.5353434291523,19.7318145751066
AIC0091903090108,1.7564693180648,3.2741752848885,4.31286829743898,5.07039382261695,6.06296070629122,6.68594731796968,7.49279076251192,9.27426543389439,16.4118553388227,20.0372098111679,22.4255503184033,23.8359061187536,25.1069693706639,26.5314209356318,27.2929146056188,28.1500424860254,28.8348709989244,29.3280179997272,29.7355959042805,30.2138962366823
AIC0092010190328,0.440752912313658,0.975211476721549,1.51995292506973,1.9600634257654,2.35303118517861,2.72878201108942,3.15904267222009,5.19373988442981,7.87501507415507,8.92014114054517,10.0854799716891,10.9012551116846,11.443940457203,11.9474645677308,12.3629721693826,12.6868536999891,12.9721743311903,13.2147872380228,13.4785681874937,13.6662405345998
AIC0092102180358,1.24353845352192,2.20044618000586,2.91792203458812,3.46151679267486,4.68640299369802,7.78459140102689,9.82862948293589,11.8440098079673,13.0320997755707,13.6146109120899,14.4771275030019,15.0059892085772,15.5026470453503,15.9372676388503,16.2550159119328,16.6462134491656,16.9016604122801,17.1048266359549,17.3519569150463,17.552723082455
AIC0092104050622,0.385227178993678,0.779992346863421,1.14410911118807,1.5601182709404,1.8975822951065,2.2226370039127,2.58118135332202,2.99821362671877,3.45162446421073,4.20814344803029,5.13314294002227,5.80706871792814,6.30412767304434,6.79077969781209,7.33385120587769,7.6207354309604,7.85124605351419,8.13835391343731,8.31552014525906,8.48064885092738
AIC0101903090108,0.41217510723408,0.889074571349755,1.26959568000127,1.67201204673551,1.99087634244541,2.41231271114375,2.78090695409221,3.30546522907016,3.76784499825646,4.17677499385334,5.04293159386386,6.76074800134986,8.13566863887886,8.91607965047134,9.70399465541382,10.3679689919178,10.8555009739911,11.2489000431587,11.6044109323095,11.9724093771895
AIC0102009271313,2.70158037642348,5.04802361748657,7.06040899125082,8.71286859979088,10.4360226342565,12.2004629585225,14.585438671305,21.3044699289557,24.3439910828321,25.9008252339726,27.683144578578,28.9877188640993,30.0538810269772,30.7216818918446,31.6380063206952,32.2712124225564,32.7989596602732,33.449707041917,33.9699103961724,34.4597739187388
AIC0102010190328,0.218321303961976,0.408687962613,0.666356600131996,0.902829355680802,1.13867415271327,1.38136296788126,1.62562879247026,1.86288038410309,2.09428812872447,2.36770695440553,3.89538301542331,5.03636788036996,6.01396565015116,6.45074179882167,6.73226125603579,7.08367403372179,7.34460367151351,7.60622374705165,7.79788853656237,7.96987808813265
AIC0102102180358,1.41446329602692,2.0400889449497,2.67057269908151,3.21690263701375,4.13405869007631,5.03992578863788,5.99491922668108,6.59864176756277,6.99149951740177,7.42151000090144,7.8069049418662,8.15940585328257,8.43288339254949,8.67032358128953,8.89486069909598,9.1446360820346,9.31285165740889,9.47160871812307,9.60354889754929,9.71379938413044
AIC0102104050622,1.12480214379017,1.80738218009449,2.51569604678209,3.26181439547302,3.85082942800343,4.426066005123,5.71568713626063,8.01836317703316,9.53972887954507,10.2018354015413,10.7473169294976,11.2857098921099,11.6475701918335,12.0057521137251,12.2690399278739,12.4804552901937,12.7275158821469,12.898897052451,13.0572650970861,13.2093764529396
AIC0111903090108,2.84935568841846,4.94157249306214,7.2234621862413,8.64872089341085,9.92937311643797,11.3216998585877,12.5090230339546,15.6099898783012,20.4659184796453,23.3668047135314,26.294541313432,28.0935307093242,29.7730613713981,31.2005043142196,32.1106890069039,33.1107928927038,34.0288517105716,34.7282613988039,35.4524085340212,36.0038225872082
AIC0112009271313,0.398072410087723,1.15704115438215,1.76694313952545,2.25921860928427,2.94049595707057,3.66832833420828,4.45360739673416,5.28038911468413,5.86771533738956,6.54502472833294,7.08755149980725,7.82477422586113,9.29782982027132,11.3037450561167,12.8599901050938,14.0647128650475,15.0133796790743,16.1661629795531,16.898930619875,17.8368293848285
AIC0112010190328,1.04918763280258,2.6634245857309,3.77555443362284,4.77266461057177,5.98344079537901,7.02536134754403,8.7494952963166,11.5347046698426,13.6369862692683,15.3085380736974,16.9345484343838,18.2725160048038,19.1668682211318,20.3779261792539,20.829804886725,21.6423181449359,22.3077941737262,22.7436082643868,23.1249558344776,23.5057566555779
AIC0112102180358,0.820363705806873,1.71534428362719,2.50516378194754,3.22959590145982,3.83850424111617,4.39537599157221,6.17094427870265,11.2697604647651,13.8367482712865,16.3815067482488,17.9325156078214,19.2176679488892,20.485394130049,21.2241107205283,21.9957290093273,22.8506401478655,23.3774581295619,23.7539157030358,24.1313227085753,24.4974685972402
AIC0121903090108,0.495418411554001,1.288155611534,2.00851887414917,2.71187469303084,3.22023203338382,3.70468366640622,4.27579674536588,4.75614326135464,5.29411834754247,6.28380066837616,7.19449050709464,8.29384040655951,9.19214211185522,9.75603815075894,10.3067297500667,10.8392234332489,11.1944878158967,11.5544292257853,11.8799426232129,12.103989134411
AIC0122009271313,2.11585431048838,3.40486659522537,4.37130824070761,5.12363275075331,5.77359918680536,6.34324329781849,6.98571758751688,7.43342786913068,7.85248680197957,9.07709450314679,10.6438462240647,12.0048724510096,12.8605470398757,13.8183473305116,14.5974643033231,15.1619460584501,15.9055351752117,16.5293523392021,17.1142050574366,17.560817326402
AIC0122010190328,0.858309839291862,1.40822174988877,1.86436193144381,2.3671030989504,2.77858828601211,3.20276279445048,3.70997724220493,4.21296214878653,4.93377577367538,5.74942936721312,6.44071721924996,6.91852280148119,7.37150464514985,7.75944373753202,8.0817518807467,8.37558290455408,8.59876357309589,8.82613224530739,9.0610590416566,9.21427952956485
AIC0122102180358,0.463370020920043,1.0201527830595,1.67540041479418,2.21678520967261,2.68455792075673,3.6224935364465,4.67128336080405,5.52333422208103,6.11746138475638,6.53596201149509,7.03669850702504,7.48398054906603,7.81619361055835,8.08264839572802,8.35792088183989,8.70730425391328,8.95328373570778,9.18387339753557,9.40236097388578,9.54059657429717
AIC0131903090108,0.115423714506411,0.308310752732042,0.560800659255649,0.817408741360199,1.08809993542696,1.29546020730851,1.48308327423587,1.71213188264868,1.90157548967506,2.07500468564791,2.39399704320255,2.69976749561078,3.27155432894418,3.72830266662851,4.17467824598949,4.63210252011743,5.02354306808124,5.2521912115028,5.45639248263124,5.67364708947709
AIC0131910020215,0.350598254959956,0.538206622985266,0.801755196218353,0.970443807026525,1.15613672501438,1.29827484647812,1.47377584269759,2.00807508351033,2.36199448431429,2.58116769363177,2.77574296008865,2.88351992328575,2.96826898481117,3.03914220207487,3.10701358386701,3.1570220254608,3.21042972862783,3.24982301286745,3.29543162109112,3.3366222424928
AIC0132009271313,0.772339307644513,1.91090313813676,3.23966457273186,4.12783895654801,5.25274052022272,6.63234005653451,9.96903564551682,13.4700949784267,14.9833151555227,16.0629025574383,17.0110119632663,17.8546182592932,18.4817625628234,19.0334833151915,19.6000052577812,20.0043535758568,20.4615790825268,20.7926016335067,21.1106055469451,21.3726718605146
AIC0132102180358,0.356716830726465,0.91212425492772,1.20959877489033,1.51172669523943,1.91448021159239,2.37621520771979,3.30221942046007,3.74076113885046,4.11644802050036,4.41698734464152,4.60318513661878,4.78122750842876,4.97993881653875,5.1154491448563,5.25374484447724,5.34486801218183,5.4255806550343,5.50944223202723,5.57735802932932,5.62826368701594
AIC0132104050622,1.02099089507805,1.77059110003143,2.25165122884114,2.86959451643709,3.52404797189428,4.88331660556775,5.83339774286683,6.63674766197991,7.16672973860341,7.50114679304199,7.832022746429,8.14734774371613,8.41765972912734,8.66129434222093,8.85013668433021,9.00185564203345,9.13019696978353,9.22168252763551,9.34335929865357,9.41836302354432
AIC0141903090108,0.350298801777072,0.796958678676364,1.24074538161074,1.71640594188165,2.16044688163699,2.5769133954922,3.00025407019192,3.39754382369632,3.75419747818401,4.08964951264812,4.6266964306336,5.57947488174231,6.29278283732018,6.93513076018055,7.49591862192021,7.87968209476827,8.21079396120966,8.50371775442491,8.77850961009683,9.00779057928213
AIC0142009271313,1.84322313734365,3.39388120671247,4.54051045924365,5.5434186933067,6.20323337474163,7.08648537173325,7.67511751615664,8.25459104679213,9.40179245715683,11.4360408650518,12.7099118082771,13.5244220105072,14.3377517671711,14.9314684069051,15.4351743445454,15.8419955065093,16.1908270418713,16.4693868524796,16.7461995801562,16.9816644612463
AIC0142010190328,0.294974509437296,0.60827475873597,0.882606059504819,1.1536791470264,1.47020804160073,1.73315264227819,2.04835773745744,2.29319480252823,2.53250116883186,2.95273315036681,3.68227262213909,4.17287730821121,4.48323392197629,4.85813742993162,5.11742531677611,5.32532994533329,5.4991559217268,5.65457944835746,5.78157776144194,5.89407407882066
AIC0142102180358,0.391128679233082,0.806770615812804,1.26503376645713,1.79016946473841,2.18883499911331,3.32619589244566,3.99784655811796,4.5234542872755,4.9205245572222,5.23040980000532,5.46459258019894,5.69531338009297,5.90709115944749,6.06507718894642,6.21901828370827,6.35970382230891,6.47975619743416,6.57999298383674,6.67471697118762,6.75816691485497
AIC0142104050622,0.884238419515153,1.48080347260967,1.99516703245764,2.43248628562643,2.8249665142676,3.18819543781051,3.49202704263984,3.9914760288582,4.62799169003917,5.20340922617682,5.55685759803031,5.79016090704423,6.01048385371099,6.17832851476516,6.34449031302281,6.51556406866297,6.64580833934856,6.77417480168519,6.89092048172668,6.99397536530104
AIC0152009271313,1.94839036144486,3.64213705430697,5.66021504664381,7.0996097856512,8.78630962261588,10.1962132199576,11.5202686354536,13.6857167377945,20.5115104814682,24.9044669588938,27.6236032986295,30.763370734279,32.6905886232965,35.3090912285915,37.4907108803958,39.8745248127281,42.0467425710471,44.6861358624041,46.1108325165051,47.2294867164389
AIC0161903090108,0.395780788708304,0.861036361369183,1.34045350853292,1.62092532278712,1.94505556089544,2.32485876374807,2.62649067768904,2.93454572255402,3.28033785534436,3.58405668923148,4.05459214615,4.89833913669859,5.79878622345603,6.64958325498909,7.15873547057883,7.82557889625079,8.35943823169511,8.76532155922698,9.14968289193016,9.54230731207442
AIC0162009271313,0.495795020593564,1.15401461657234,1.68450409623344,2.32633615609018,2.79218797940503,3.13983256523967,3.49852245643732,3.86583162977353,4.29975350498412,4.62668172561244,5.23540110107802,5.79741056381308,6.45143736865671,7.44360320575736,8.57530716242032,9.36867373661791,10.6688076375442,11.2888914201373,11.8949108473764,12.6327264276692
AIC0162102180358,0.600795854275453,1.01315469134179,1.2783120219154,1.562078375849,1.80903736582425,2.11763036392162,2.36123315339928,2.77841738832152,3.41091644796294,4.23329651269649,4.95285952443066,5.29592600671365,5.77966938926578,6.29888563587493,6.65570337107027,6.9058792016395,7.13586342248283,7.37937653373373,7.58045560786259,7.73386596995776
AIC0172009271313,0.429530146632678,1.6709883424831,2.27505885514006,3.20051999386078,4.23039115551003,4.98910907534705,5.65679870206786,6.23902003713735,6.84459839893605,7.8036393000634,9.93604039964544,11.5401004223873,13.1105332980128,14.2709783798319,15.2126264058537,16.049319492044,16.748366086039,17.2147979582264,18.0754173295584,18.6209167434832
AIC0172104050622,1.13428989022084,1.71243961145272,2.32634917921423,2.86183757436992,3.50031421205629,3.93434053628581,5.06368501133731,6.37482581704247,7.09347998298141,7.76645803616413,8.17122302978929,8.50931446791711,8.876605311767,9.2576654201305,9.42792721917294,9.58517952970975,9.80339084250111,9.97096824595338,10.1015046127575,10.2114508979619
AKT0011901261723,0.384287914179267,1.37977969840909,2.70374990511296,3.7152277643738,4.4897631129625,5.16214200638125,5.61541758449869,6.4457046387491,7.14281752292803,7.63634466134611,8.13205155295222,8.70426198919103,9.24245213219353,9.69875583693551,10.1376811441986,10.7569309443109,11.6747495242652,12.4153961079872,13.2044414849858,13.947201311863
AKT0011912191521,0.540038775522095,1.10622810033791,1.52856152686933,1.87732395405217,2.46521069756683,3.23803278737744,3.90983595803026,4.47961729324205,5.01045560118278,5.67852760332034,6.07977276561677,6.5964209568732,7.04608017592964,8.22281184159602,9.81970350343509,10.8563994506101,11.6627907126744,12.1546838996952,12.6236694687204,13.0134989104849
AKT0012011060451,0.474311282826645,0.889678071055695,1.29335590689033,1.62158109977478,2.3210032769336,3.24870201129568,3.7642003384188,4.21315721767567,4.53902108525207,5.04029500044155,5.44347677904287,5.82123800622551,6.1205178440883,6.33325240635075,6.528160368281,6.64182548813392,6.76988159116494,6.89716833277792,7.00746488534929,7.09535794583282
AKT0012012121619,0.546129358443271,1.51698151599652,2.44729306732449,3.41130037875156,3.96206994445783,4.57293751888226,5.2314645858937,5.77121160385266,6.27387614112049,6.77063108403468,7.4574255570687,7.99805566538788,8.436299707489,9.0881917440312,9.80413635887012,10.5480014221469,11.291303623984,12.0837150054855,12.7050157817357,13.2817113102068
AKT0012012210223,0.587635416225068,1.91865554308974,3.192915709609,4.25340556686257,5.21558561814898,5.93340129242412,6.54281605662208,7.06917988898175,7.5631437906705,8.0585332053144,8.69892745897648,9.23960547017521,9.85114082307035,10.4793991219618,11.0801403123585,11.6310666799484,12.1695788838397,12.8151020758753,13.3660683483465,14.3294333628077
AKT0021901261723,0.279854220294225,0.794855532012475,1.52806661194572,2.17121619856755,2.79180538419353,3.17597031783933,3.49806905874558,3.79493249151185,4.15720485168164,4.59152695946004,4.97565664241344,5.35053873779733,5.72578850597063,6.09635359974443,6.38659142260568,6.70112083934704,7.00109714351475,7.50397226508986,8.09921488791637,8.74718173645416
AKT0021908151433,0.645605281998608,2.15390087954743,2.83248907952679,3.54574888886618,4.10070718547079,4.65775691419948,5.16238278309627,5.53623677091699,5.91867320895978,6.12719803847662,6.33729246375854,6.5092568880666,6.73971261861631,6.95158667065498,7.13925569445419,7.37475639103906,7.56901143884966,7.76709010666546,7.90780891257476,8.19593879822288
AKT0021912191521,0.327562604994173,0.724064355366526,1.17120536534152,1.41915071515218,1.69114418420325,2.13454237597181,2.44509564004895,2.74836486820353,3.06097588110195,3.42643654566819,3.83775317122613,4.171937844395,4.70713771646866,5.19830625104724,5.57481605876943,6.22339953633966,6.87336732557677,8.02898258777768,8.91366891817663,9.51886445563066
AKT0022011060451,1.76661668796219,2.52964891978572,3.11454143330937,3.70568504313156,4.28472057263849,4.92940986306698,5.38919538205288,5.82497090732986,6.15622422875433,6.47889560771667,6.88155285014785,7.19442736126707,7.4016015682329,7.59808049376364,7.75682899685043,7.88554133397925,8.08063400861712,8.24741114201846,8.3843789510594,8.50921099646778
AKT0022012121619,0.513638890933112,1.31829767575828,2.01360023121166,2.57183771690948,2.89350454491774,3.26764210919442,3.59879814642537,3.95532721908214,4.28176526197115,4.55280892717016,4.89298698277342,5.22427796137804,5.52581882855688,5.83933054085073,6.21798130375306,6.48062009978756,6.85792838216915,7.44380180593998,8.0668400688599,8.65821642632484
AKT0022012210223,0.020406002244773,0.0391799332813996,0.0581870552393928,0.356618942232037,1.24836668420787,1.94190188313636,2.57036196000148,3.22417595207666,3.75952060853705,4.39213110720953,4.78951722969097,5.19516746644164,5.5646311039471,6.14295263188443,6.60805567704225,7.16177039291575,7.67077431079662,8.18612426280463,8.72463377540174,9.15978431649108
AKT0031912191521,0.149266018363805,0.737966304926309,1.05113284046902,1.44145054289855,1.79509460948961,2.24664416953096,2.60862508421077,2.86490769862181,3.12936073152879,3.40358928607363,3.67588487117431,3.84304221701867,4.0534897483594,4.48488454583354,4.89724091256043,5.44365449948728,5.77789316887753,5.99369248235826,6.23486389132144,6.74156478309896
AKT0032011060451,0.3856848709919,0.617696488468356,0.811363352883128,1.05322441155726,1.43807123861545,2.11855582959183,2.72100349090754,3.12199845216219,3.44148939102674,3.77016356550745,4.05826967938715,4.33275696520382,4.51108271562548,4.67096319611587,4.80465849889944,5.00308144587333,5.087507715914,5.19176414620071,5.3072015172998,5.38357902854692
AKT0061901261723,0.190910797367978,0.573979537875171,1.36427160849993,1.98171932387343,2.61310066581545,3.32591871575697,3.85393268473479,4.39788516859644,4.82405877228024,5.31736285121054,5.85409474974028,6.45752162053303,7.12561481231623,7.72136859403153,8.22214719534348,8.93973503134274,9.65868988229475,10.5720564423965,11.6095062630873,12.7221362101164
AKT0061908151433,0.973457190347659,2.35887337402747,3.29553510542062,4.3351531252617,5.19864179393564,5.65291804640266,6.18260489500792,6.62235530262747,6.91384808914878,7.19448459431465,7.56563016761058,7.8341572172822,8.16070718706389,8.67082567074227,9.04512690010013,9.43831160193305,9.96295502253774,10.4311002067594,10.8958942817124,11.4429293829885
AKT0061912030825,0.323256978427346,0.884892767358168,1.13232661039418,1.33063581267346,1.51426640211515,1.78492024105632,1.96472647121882,2.13188797660354,2.32668179261714,2.52668228996314,2.68168737952596,2.87776708821134,3.06048754264243,3.26705581218127,3.49070320837975,3.8508072991052,4.11436121650259,4.2528073860628,4.43068901987592,4.58113674141012
AKT0061912191521,0.827632238474583,1.38159780962179,2.00828393239112,2.60031312335278,3.27340615878631,4.43013561037845,5.26429807223455,5.92689688823525,6.85122293227788,7.56339041568576,8.19110759380389,8.84709330284382,9.60675598033962,10.428378469913,11.7642900892281,13.6560675608342,15.7149815545302,17.3397901430604,18.9324376766917,19.9104448842855
AKT0062004200539,0.0411262441081815,0.199700629298683,0.518375775357898,0.947131750646613,1.32381110225104,1.74510399939476,2.07037183989373,2.50612231849973,2.98036526400841,3.46144110950585,3.84263054615858,4.30164164222623,4.65570775139424,5.62567401669394,7.38118756946332,9.03587053817969,9.98223124153269,10.6084604224005,11.2981504660446,11.9225475936072
