FileName,real_PGA_UD_1,real_PGA_UD_2,real_PGA_UD_3,real_PGA_UD_4,real_PGA_UD_5,real_PGA_UD_6,real_PGA_UD_7,real_PGA_UD_8,real_PGA_UD_9,real_PGA_UD_10,real_PGA_UD_11,real_PGA_UD_12,real_PGA_UD_13,real_PGA_UD_14,real_PGA_UD_15,real_PGA_UD_16,real_PGA_UD_17,real_PGA_UD_18,real_PGA_UD_19,real_PGA_UD_20
MYG0152005181200,6.62648542807429,6.62648542807429,6.62648542807429,6.62648542807429,6.62648542807429,6.62648542807429,6.62648542807429,6.62648542807429,6.62648542807429,7.10340176110609,11.3891377532617,13.1382863449835,13.1382863449835,13.1382863449835,13.1382863449835,13.1382863449835,13.1382863449835,13.1382863449835,13.1382863449835,13.1382863449835
MYG0152005191217,8.39843757976558,8.39843757976558,8.39843757976558,8.39843757976558,8.39843757976558,8.39843757976558,8.39843757976558,8.39843757976558,8.86647547763192,8.86647547763192,22.6795930774821,23.7969113212479,23.7969113212479,23.7969113212479,23.7969113212479,23.7969113212479,23.7969113212479,23.7969113212479,23.7969113212479,23.7969113212479
MYG0152006160155,1.48629160867946,2.20543836576179,2.20543836576179,2.20543836576179,2.20543836576179,2.20543836576179,2.20543836576179,2.20543836576179,2.20543836576179,2.20543836576179,2.20543836576179,2.20543836576179,4.6150280070715,4.6150280070715,4.79132098914582,4.79132098914582,4.79132098914582,4.79132098914582,4.79132098914582,4.79132098914582
MYG0152007031413,1.66250569618194,1.76448453082664,1.76448453082664,1.76448453082664,1.76448453082664,1.76448453082664,1.97863628320477,1.97863628320477,1.97863628320477,2.14104738639124,4.08833525737251,4.79070554451423,4.79070554451423,5.40353562355788,5.40353562355788,5.40353562355788,5.40353562355788,5.40353562355788,5.40353562355788,5.40353562355788
MYG0152007171349,2.86786684266134,2.86786684266134,2.86786684266134,2.86786684266134,2.86786684266134,2.86786684266134,2.86786684266134,2.86786684266134,2.86786684266134,2.86786684266134,2.86786684266134,2.86786684266134,3.86965109415679,3.86965109415679,3.86965109415679,3.86965109415679,3.86965109415679,3.86965109415679,3.86965109415679,3.86965109415679
MYG0152009121144,1.45841172908876,5.19183017228608,5.19183017228608,5.19183017228608,5.19183017228608,5.85183862302708,5.85183862302708,5.85183862302708,5.85183862302708,5.85183862302708,5.85183862302708,5.85183862302708,5.85183862302708,5.85183862302708,8.30300013301623,8.30300013301623,8.30300013301623,13.7872038357864,13.7872038357864,15.5348468494904
MYG0152009121150,0.667034269457423,0.667034269457423,0.667034269457423,0.801421818479774,0.939492784607707,0.939492784607707,0.939492784607707,0.939492784607707,0.939492784607707,0.939492784607707,0.939492784607707,0.939492784607707,1.02968579878298,1.02968579878298,1.02968579878298,1.64798766032837,2.15641701816368,2.96488433563773,3.12865674882424,3.12865674882424
MYG0152011210720,1.22580019481747,1.22580019481747,1.22580019481747,1.22580019481747,1.22580019481747,1.22580019481747,1.22580019481747,1.22580019481747,1.22580019481747,1.22580019481747,1.22580019481747,1.22580019481747,1.22580019481747,1.22580019481747,2.36708987043467,2.36708987043467,2.36708987043467,2.36708987043467,2.36708987043467,2.36708987043467
MYG0152011221906,0.372070883441729,1.44607895681984,1.78947163467221,1.78947163467221,1.78947163467221,1.78947163467221,1.78947163467221,1.78947163467221,1.8404680620075,2.00727104618822,2.00727104618822,2.00727104618822,2.30666407746482,2.30666407746482,2.30666407746482,2.30666407746482,2.30666407746482,2.30666407746482,2.30666407746482,2.4248644605843
MYG0152102132308,2.86119541868633,9.01692980462463,21.4679348832912,40.156934575857,49.2465857079619,59.6968393771183,70.8757640868944,91.74588991589,91.74588991589,91.74588991589,91.74588991589,91.74588991589,91.74588991589,102.474251475101,102.474251475101,102.474251475101,102.624790895789,112.059828270422,153.022873439885,153.022873439885
MYG0152102132336,2.97025338936,2.97025338936,2.97025338936,2.97025338936,2.97025338936,2.97025338936,2.97025338936,2.97025338936,2.97025338936,2.97025338936,2.97025338936,3.98221125962827,3.98221125962827,5.44691600370147,5.44691600370147,5.44691600370147,5.44691600370147,5.44691600370147,5.44691600370147,5.44691600370147
MYG0152102141411,1.21758417340039,1.21758417340039,1.21758417340039,1.21758417340039,1.21758417340039,1.21758417340039,1.21758417340039,1.21758417340039,1.21758417340039,1.21758417340039,1.21758417340039,2.08579346300748,2.43379672498735,2.43379672498735,2.43379672498735,2.43379672498735,2.43379672498735,2.43379672498735,2.43379672498735,2.43379672498735
MYG0152102141631,9.40944786957358,9.40944786957358,9.40944786957358,9.40944786957358,9.40944786957358,9.40944786957358,9.40944786957358,9.40944786957358,9.40944786957358,9.40944786957358,10.9346081126903,13.4881061217584,13.4881061217584,13.4881061217584,13.4881061217584,13.4881061217584,13.4881061217584,13.4881061217584,13.4881061217584,13.4881061217584
MYG0152102141747,2.32759826332235,2.32759826332235,2.32759826332235,2.32759826332235,2.32759826332235,2.32759826332235,2.32759826332235,2.32759826332235,2.32759826332235,2.32759826332235,2.32759826332235,2.32759826332235,2.32759826332235,2.32759826332235,2.32759826332235,2.32759826332235,2.32759826332235,2.32759826332235,2.32759826332235,2.32759826332235
MYG0152102141826,1.35373971948357,1.35373971948357,1.35373971948357,1.35373971948357,1.35373971948357,1.35373971948357,1.35373971948357,1.35373971948357,1.35373971948357,1.35373971948357,1.46662785119881,3.22550094149509,4.11962174699995,4.11962174699995,4.11962174699995,4.11962174699995,4.11962174699995,4.11962174699995,4.11962174699995,4.11962174699995
MYG0152102152126,3.26355212886266,3.53587675076517,3.53587675076517,3.53587675076517,3.53587675076517,3.53587675076517,3.53587675076517,3.53587675076517,3.53587675076517,3.53587675076517,3.53587675076517,4.31705836004475,4.31705836004475,4.31705836004475,4.66891997348181,5.70620205798863,5.70620205798863,5.70620205798863,5.70620205798863,5.70620205798863
MYG0152102172306,1.98903876169499,1.98903876169499,1.98903876169499,1.98903876169499,1.98903876169499,1.98903876169499,1.98903876169499,1.98903876169499,1.98903876169499,1.98903876169499,1.98903876169499,2.91409141634209,3.88548693950966,3.88548693950966,4.16247666902993,4.16247666902993,4.16247666902993,4.16247666902993,4.16247666902993,4.16247666902993
MYG0152102181502,0.751534550923812,1.11176209192173,1.11176209192173,1.11176209192173,1.11176209192173,1.11176209192173,1.11176209192173,1.11176209192173,1.11176209192173,1.11176209192173,1.71736454914483,2.07813729483108,2.32419323861899,2.54214545147279,2.54214545147279,2.54214545147279,2.54214545147279,2.54214545147279,2.54214545147279,2.54214545147279
MYG0152102182142,1.33446833598313,1.33446833598313,1.33446833598313,1.33446833598313,1.33446833598313,1.33446833598313,1.33446833598313,1.33446833598313,1.33446833598313,1.33446833598313,1.33446833598313,2.38204995569317,2.38204995569317,2.38204995569317,2.38204995569317,2.38204995569317,2.38204995569317,2.38204995569317,2.38204995569317,2.38204995569317
MYG0152102191007,0.729975041874202,1.24409976473485,1.24409976473485,1.24409976473485,1.39998533025571,1.39998533025571,1.5381918757775,1.5381918757775,1.5497260556875,1.98907554948084,2.33381368121483,2.56508127660924,3.63671289513916,3.63671289513916,3.63671289513916,3.63671289513916,3.63671289513916,3.63671289513916,3.63671289513916,3.63671289513916
MYG0152102261304,1.57403684387983,1.57403684387983,1.57403684387983,1.57403684387983,1.57403684387983,1.57403684387983,1.57403684387983,1.57403684387983,1.57403684387983,1.57403684387983,2.26812056541441,2.26812056541441,2.26812056541441,3.03928411320699,3.03928411320699,3.03928411320699,3.03928411320699,3.03928411320699,3.03928411320699,3.03928411320699
