FileName,real_id2_UD_1,real_id2_UD_2,real_id2_UD_3,real_id2_UD_4,real_id2_UD_5,real_id2_UD_6,real_id2_UD_7,real_id2_UD_8,real_id2_UD_9,real_id2_UD_10,real_id2_UD_11,real_id2_UD_12,real_id2_UD_13,real_id2_UD_14,real_id2_UD_15,real_id2_UD_16,real_id2_UD_17,real_id2_UD_18,real_id2_UD_19,real_id2_UD_20
MYZ0041903271538,7.11513860087806e-06,1.45707596994476e-05,1.72641428653631e-05,2.35078375074927e-05,2.5132610016131e-05,2.62368045026443e-05,2.94855433999824e-05,3.27868975551393e-05,4.4618299209766e-05,5.95089510622761e-05,0.00134269434801212,0.00175400325207738,0.00178491024714377,0.00190885574586214,0.00221849639659888,0.00232782718548062,0.00245676907017353,0.00247330906966139,0.00249624156075403,0.00253402895989934
MYZ0041905100848,3.37544901917121e-05,0.000574666734056395,0.000694802026023437,0.00106417372484146,0.0023596476337268,0.00404236509634698,0.00416479767364009,0.00433769955058682,0.00447983369487497,0.00499979261130149,0.00908994429219324,0.0830300228243238,0.108396141333147,0.129286556717444,0.144995933424612,0.222234121963549,0.246442236984189,0.247608282229298,0.25213000468919,0.262172938202025
MYZ0051903270911,6.17427659402032e-05,9.51877522779211e-05,0.000101540494564716,0.000106164938341038,0.000106910756438444,0.000108813062022173,0.000113926389274994,0.00108776400724214,0.00285879619711333,0.00291135330824086,0.00308181466949849,0.00339030561471577,0.00347342282523952,0.00347977537388173,0.00351235753832533,0.00352628814295974,0.00364527273240227,0.00389577133658944,0.0040726945908858,0.00441281796927655
MYZ0051903271538,4.86774162782025e-05,7.36793314083133e-05,8.73306117931232e-05,9.23087973158542e-05,9.36870723841279e-05,9.49270799306457e-05,0.000100378882001346,0.00312563355532708,0.00385252081763927,0.00405416110605503,0.00427176244701192,0.00473915823440664,0.00481368872435426,0.00483088595638146,0.00483698884998485,0.00486816915583989,0.00509124597463679,0.00545316769806183,0.00573061309665049,0.00601045769145908
MYZ0051905100743,1.46914822223779e-06,2.17256382769472e-05,9.67776591622316e-05,0.000110657704905413,0.000138741838573385,0.000151673436118119,0.000164169070100312,0.000169887542527822,0.000173995561081462,0.000203616722127402,0.000266951584260568,0.0013785322208646,0.00211456954967929,0.0029799575350803,0.00352242711439345,0.00396467706803187,0.00403704367956937,0.00410038000119765,0.00421286714766385,0.0044936159537994
MYZ0051905100848,4.00922266825127e-05,0.000361275394642331,0.000493641841124498,0.000670193489843178,0.00131428209486594,0.00239200677241617,0.00259024497689287,0.0026267825907124,0.00266855947282486,0.00435478241910121,0.0365141335803359,0.0705546299820295,0.0793821103350717,0.101970628618988,0.129843951201147,0.147909839596943,0.150811891146772,0.158919033088484,0.163478438456442,0.167008102831097
MYZ0051905100907,2.89647420463657e-06,3.69086116070347e-06,5.30936608068027e-06,6.60408609083453e-06,7.76027953537333e-06,7.86693371086142e-06,8.69558775365808e-06,9.34386224397693e-06,9.7598578970835e-06,2.12978090941788e-05,4.69390454082891e-05,8.40028665028605e-05,0.000100748921252966,0.000121650176648519,0.000136617674046722,0.000142357838390028,0.000144665690086754,0.000148344064186506,0.000151159703101966,0.000152318318495584
MYZ0051911221805,2.13080445647036e-05,3.08977570861487e-05,3.36167757023999e-05,3.64757881532837e-05,3.81948961399108e-05,4.03148595785278e-05,4.40298839427789e-05,4.87447568129221e-05,0.000298440008406461,0.000393255432310809,0.000498213187118286,0.000534434130350391,0.000602278417225537,0.000615633595214311,0.000633658801689584,0.000669406760021874,0.000681025684576208,0.000684569045211343,0.00068935915285229,0.000690931267442106
MYZ0061903270911,9.77190565322561e-05,0.000164165232548287,0.000220235071698285,0.000244774362780625,0.000271608818854586,0.000274381216507041,0.000350920468191219,0.00128318196543266,0.00155932070689331,0.00180612257217578,0.00204445683390057,0.00219479868666153,0.00223594172903467,0.00226927110383881,0.00236198827708372,0.00244238550736576,0.00296214742638142,0.00310983264076224,0.00326833729497494,0.00340375028258466
MYZ0061903271538,7.17114847538109e-05,0.000113294135984912,0.000177629443683484,0.000196772564366341,0.000215450689335488,0.000218030479320271,0.000244887363967121,0.00129361081044902,0.00157834207612706,0.00204095019199427,0.0023163963748691,0.00251232663504751,0.00262970134066841,0.00270088001678066,0.00280094983052426,0.00285978771335013,0.00338002241217802,0.0036022096117732,0.00375265080906861,0.00385466531630124
MYZ0061905100743,7.80552358032046e-06,5.14195290708011e-05,8.99229609179833e-05,0.000116805162106404,0.000186602766836113,0.000236481942770168,0.000331481347799975,0.00035506727167683,0.000814963726607521,0.00290035420495995,0.00355280483533761,0.00424008154795563,0.00701628941105404,0.00811265867369543,0.00818088085072981,0.00843726400257365,0.00902839876135921,0.0090601035224624,0.00909290025129524,0.00911831837009217
MYZ0061905100848,0.000400160272798267,0.00191219482328778,0.00296451767549565,0.00680584721058934,0.0101445878577711,0.0157672634821436,0.016852091570943,0.0247006656066757,0.0754694377540126,0.145798900050985,0.16888762950834,0.258556793820158,0.304753187671649,0.313917404858269,0.315713096196169,0.317944152140085,0.321531790045864,0.328663021725874,0.330595455156088,0.336390885299272
MYZ0061905102040,1.9212390504109e-06,9.10045134736081e-06,1.22390814177826e-05,1.49524757849463e-05,1.80369428093532e-05,2.05941433994782e-05,2.14204364951162e-05,2.2526332221584e-05,3.16738831624668e-05,3.56455202770418e-05,4.2571543330739e-05,5.42438807180356e-05,5.95189851867306e-05,6.38095158496953e-05,6.9049051222378e-05,7.23224438273863e-05,7.59743232242134e-05,8.59026963806588e-05,8.81836250390869e-05,9.39770139923837e-05
MYZ0061906150554,3.95381301863959e-07,5.55836284280748e-07,9.53849743770261e-07,1.21664456732414e-06,1.27675383228843e-06,1.30792324515844e-06,2.79121088830722e-06,4.57030990933852e-06,6.38842374935346e-06,9.31564194731536e-06,1.08610989017559e-05,1.18314719676348e-05,1.28731639053927e-05,1.35483351832182e-05,1.40875995433933e-05,1.55625566978495e-05,1.70728180489988e-05,1.86141964148208e-05,2.04380382122143e-05,2.13212311126423e-05
