FileName,real_PGA_total_1,real_PGA_total_2,real_PGA_total_3,real_PGA_total_4,real_PGA_total_5,real_PGA_total_6,real_PGA_total_7,real_PGA_total_8,real_PGA_total_9,real_PGA_total_10,real_PGA_total_11,real_PGA_total_12,real_PGA_total_13,real_PGA_total_14,real_PGA_total_15,real_PGA_total_16,real_PGA_total_17,real_PGA_total_18,real_PGA_total_19,real_PGA_total_20
IWT0091906121935,2.27065131176406,2.27065131176406,2.27065131176406,2.59546270657327,2.59546270657327,2.78175347813884,3.69660030908847,3.69660030908847,3.69660030908847,3.69660030908847,3.69660030908847,9.83538737718614,9.83538737718614,9.83538737718614,9.83538737718614,9.83538737718614,9.83538737718614,9.83538737718614,9.83538737718614,9.83538737718614
IWT0091907110519,9.46611754718944,9.46611754718944,9.46611754718944,9.46611754718944,9.46611754718944,9.46611754718944,9.46611754718944,9.46611754718944,9.46611754718944,9.46611754718944,9.46611754718944,9.46611754718944,9.46611754718944,9.46611754718944,9.46611754718944,9.46611754718944,9.46611754718944,9.46611754718944,9.46611754718944,9.46611754718944
IWT0091907171800,8.39127240632108,8.39127240632108,13.2867379266612,13.2867379266612,13.2867379266612,13.2867379266612,13.2867379266612,13.2867379266612,45.5969378138591,52.4638682707494,52.4638682707494,52.4638682707494,52.4638682707494,52.4638682707494,52.4638682707494,52.4638682707494,52.4638682707494,52.4638682707494,52.4638682707494,52.4638682707494
IWT0091908040304,2.06844149398291,2.48295106065719,2.48295106065719,2.48295106065719,2.48295106065719,2.48295106065719,2.86928037860867,2.86928037860867,2.86928037860867,2.86928037860867,8.84743885500889,19.5176805504527,19.5176805504527,19.5176805504527,19.5176805504527,19.5176805504527,19.5176805504527,19.5176805504527,19.5176805504527,19.5176805504527
IWT0091908041923,1.6964830920205,4.42538296002427,4.43291860609489,8.0840453491658,8.0840453491658,8.0840453491658,8.99387582523312,10.5081421257711,10.744922587025,10.9184542333642,10.9184542333642,13.4666321623493,13.4737971667936,15.063941151242,15.063941151242,15.063941151242,18.0859024640949,31.9728794744433,31.9728794744433,47.0297385867508
IWT0091908140702,5.02060503335201,5.02060503335201,5.02060503335201,5.02060503335201,5.02060503335201,5.02060503335201,5.02060503335201,5.02060503335201,5.02060503335201,5.02060503335201,5.094593047735,14.1525908595092,14.1525908595092,14.1525908595092,14.1525908595092,14.1525908595092,14.1525908595092,14.1525908595092,14.1525908595092,14.1525908595092
IWT0091908151554,1.95481074102928,2.14469744986503,2.16241500060225,2.16241500060225,2.2381299724944,2.51676000283685,2.51676000283685,2.56800654625569,2.56800654625569,2.56800654625569,2.71870467051756,6.46014638528804,13.4843371677331,13.4843371677331,13.4843371677331,13.4843371677331,13.4843371677331,13.4843371677331,13.4843371677331,13.4843371677331
IWT0091908240305,15.2277614131004,15.2277614131004,15.2277614131004,15.2277614131004,15.2277614131004,15.2277614131004,15.2277614131004,15.2277614131004,15.2277614131004,15.2277614131004,23.7060726130316,28.5782519844375,28.5782519844375,28.5782519844375,28.5782519844375,28.5782519844375,28.5782519844375,28.5782519844375,28.5782519844375,28.5782519844375
IWT0091909151202,2.65317483109178,2.65317483109178,3.03381821023534,3.03381821023534,3.03381821023534,3.03381821023534,3.69541567575363,3.69541567575363,10.1232562254731,22.4660076865652,22.4660076865652,22.4660076865652,22.4660076865652,22.4660076865652,22.4660076865652,22.4660076865652,22.4660076865652,22.4660076865652,22.4660076865652,22.4660076865652
IWT0091909251728,3.87150403715827,4.4066319304703,4.4066319304703,4.4066319304703,4.80289431441239,5.45005391423588,5.45005391423588,5.45005391423588,37.9419013697321,37.9419013697321,37.9419013697321,37.9419013697321,37.9419013697321,37.9419013697321,37.9419013697321,37.9419013697321,37.9419013697321,37.9419013697321,37.9419013697321,37.9419013697321
IWT0091910191808,2.5121554712201,2.5121554712201,2.5121554712201,2.5121554712201,2.5121554712201,2.5121554712201,2.64451593951088,2.64451593951088,2.7512487800475,6.13944973937802,11.4814691157419,11.4814691157419,11.4814691157419,11.4814691157419,11.4814691157419,11.4814691157419,11.4814691157419,11.4814691157419,11.4814691157419,11.4814691157419
IWT0091910231243,1.03930804544734,1.16430585737585,1.60678447086394,1.75720626030318,2.55971700999768,2.62816458694678,2.62816458694678,2.62816458694678,2.62816458694678,2.62816458694678,2.62816458694678,9.94338465166716,9.94338465166716,9.94338465166716,9.94338465166716,9.94338465166716,9.94338465166716,9.94338465166716,9.94338465166716,9.94338465166716
IWT0091910231726,4.68535278718138,4.68535278718138,4.68535278718138,4.68535278718138,4.68535278718138,4.68535278718138,4.68535278718138,4.68535278718138,4.68535278718138,4.68535278718138,5.60366024273359,11.0177583004844,11.0177583004844,11.0177583004844,11.0177583004844,11.0177583004844,11.0177583004844,11.0177583004844,11.0177583004844,11.0177583004844
IWT0091910280633,4.13716663940934,4.13716663940934,4.54098762330342,4.54098762330342,4.54098762330342,4.54098762330342,4.54098762330342,4.54098762330342,16.1527025083947,16.1527025083947,16.1527025083947,16.1527025083947,16.1527025083947,16.1527025083947,16.1527025083947,16.1527025083947,16.1527025083947,16.1527025083947,16.1527025083947,16.1527025083947
IWT0091911161817,13.5132065789298,13.5132065789298,13.5132065789298,13.5132065789298,13.5132065789298,13.5132065789298,13.5132065789298,13.5132065789298,13.5132065789298,13.5132065789298,13.5132065789298,13.5132065789298,13.5132065789298,13.5132065789298,13.5132065789298,13.5132065789298,13.5132065789298,13.5132065789298,13.5132065789298,13.5132065789298
IWT0091912111839,1.48740397082546,3.00899172425984,3.00899172425984,3.1407707270284,4.59481667038501,4.59481667038501,4.59481667038501,4.59481667038501,4.59481667038501,4.59481667038501,4.59481667038501,4.75618556058414,6.07727796668468,6.07727796668468,6.07727796668468,6.07727796668468,14.6144031099972,15.9977371903661,17.2576370154951,17.2576370154951
IWT0091912222133,1.62260833832055,1.62260833832055,2.06759129060524,2.06759129060524,2.9697696153425,12.5463028272758,12.5463028272758,12.5463028272758,12.5463028272758,12.5463028272758,12.5463028272758,12.5463028272758,12.5463028272758,12.5463028272758,12.5463028272758,12.5463028272758,12.5463028272758,12.5463028272758,12.5463028272758,12.5463028272758
IWT0091912261826,12.2696721981828,12.2696721981828,12.2696721981828,12.2696721981828,12.2696721981828,12.2696721981828,12.2696721981828,12.2696721981828,52.437808028426,65.082567012608,65.082567012608,65.082567012608,65.082567012608,65.082567012608,65.082567012608,65.082567012608,65.082567012608,65.082567012608,65.082567012608,65.082567012608
IWT0092001180253,7.1420919526791,7.1420919526791,7.1420919526791,7.1420919526791,7.1420919526791,7.1420919526791,7.1420919526791,7.1420919526791,21.9048371286198,21.9048371286198,21.9048371286198,21.9048371286198,21.9048371286198,21.9048371286198,21.9048371286198,21.9048371286198,21.9048371286198,21.9048371286198,21.9048371286198,21.9048371286198
IWT0092003111403,4.71844123095405,4.71844123095405,4.71844123095405,4.71844123095405,4.71844123095405,4.71844123095405,4.71844123095405,4.71844123095405,4.71844123095405,4.71844123095405,5.11619760406334,9.05450541855183,9.05450541855183,9.05450541855183,9.05450541855183,9.05450541855183,9.05450541855183,9.05450541855183,9.05450541855183,9.05450541855183
IWT0092004200539,20.7793689896419,56.166781706568,62.1272165814031,62.1272165814031,62.1272165814031,62.1272165814031,62.1272165814031,62.1272165814031,86.4630736221546,242.767097236874,242.767097236874,242.767097236874,242.767097236874,242.767097236874,242.767097236874,242.767097236874,242.767097236874,242.767097236874,242.767097236874,242.767097236874
