FileName,real_id2_total_1,real_id2_total_2,real_id2_total_3,real_id2_total_4,real_id2_total_5,real_id2_total_6,real_id2_total_7,real_id2_total_8,real_id2_total_9,real_id2_total_10,real_id2_total_11,real_id2_total_12,real_id2_total_13,real_id2_total_14,real_id2_total_15,real_id2_total_16,real_id2_total_17,real_id2_total_18,real_id2_total_19,real_id2_total_20
AIC0082104050622,8.81066155977404e-07,1.45651848609779e-06,1.77984850752294e-06,2.35985929291563e-06,3.79251476996708e-06,6.42835503959446e-06,7.59217801677711e-06,4.75953869168206e-05,5.74539103164602e-05,6.12811937901897e-05,6.41219803054421e-05,6.7766535626177e-05,7.00157128211102e-05,7.18825478866424e-05,7.3089595492695e-05,7.45393212699831e-05,7.55304103567475e-05,7.64492817205564e-05,7.68336701589794e-05,7.70224562277941e-05
AIC0091903090108,3.8090427884676e-06,7.15703073564951e-06,9.24355304271303e-06,1.1306710212471e-05,1.3825607725704e-05,1.59717343271112e-05,1.79743991392158e-05,0.000180422053384654,0.000639776630035331,0.00112302338633525,0.00134042645422139,0.00168087974068553,0.00215313148878283,0.00229588145583084,0.00235066515765487,0.00246183059898524,0.0025335933425188,0.00255555230216756,0.00256879628997488,0.00260408041178645
AIC0092010190328,1.61680070776045e-07,3.62801469106208e-07,6.06720166816109e-07,8.40970917649694e-07,1.16732826342248e-06,1.67868531808668e-06,2.3105647881725e-06,2.61232123880269e-05,5.9921917671575e-05,7.44318036861318e-05,8.68337309385815e-05,0.000104300162592315,0.000114517454364423,0.000118305460452957,0.000122376977365941,0.000129674867592312,0.00013451095933503,0.000136230507152545,0.000137573358209264,0.000139812346054219
AIC0092102180358,2.60603823952843e-06,4.5867821581448e-06,5.86079953233938e-06,7.25961845149532e-06,0.000253791094896988,0.000598002711161935,0.000873589525883899,0.00118668162055238,0.00166228727182971,0.0018010477105644,0.00185825007304113,0.00187763765505388,0.00193166676687203,0.00194951307339765,0.00196658712478954,0.00198340827693118,0.00199478899603096,0.00200283558698309,0.00201384071375526,0.00202359973849106
AIC0092104050622,7.20498035907375e-07,1.82368254323164e-06,2.63838587058597e-06,4.92164393309302e-06,6.62307286988229e-06,7.88168962893371e-06,9.73220059771517e-06,1.15458670472665e-05,1.51823776500687e-05,7.60874046585476e-05,0.000145863734581723,0.000201267962046936,0.000266777546814692,0.000296346016454493,0.000347658818812687,0.000379425088966135,0.00040331686419248,0.000429856425160205,0.000456721310787516,0.000465333662915006
AIC0101903090108,3.03843088379487e-06,5.06751840420976e-06,7.21641411716309e-06,9.8422103048503e-06,1.13448319954864e-05,1.23275945111751e-05,1.3635659229866e-05,1.48319110472532e-05,1.62306614278043e-05,1.72775233789596e-05,0.000249068882471087,0.000448299923267929,0.000495453083096705,0.000528953258144199,0.000547040102209522,0.000554063679341382,0.000558636492906071,0.000569603143974339,0.000577789511691085,0.000583943073697049
AIC0102009271313,6.00069569016809e-05,8.1715729743861e-05,0.000100627412609386,0.000125674549828787,0.000177908693846566,0.00020686234244193,0.00589197508567339,0.0108396563165381,0.0114872654862659,0.0119756364275741,0.0122218950045281,0.0124913949906249,0.0127869990415474,0.0129598634015803,0.0130805143551114,0.0131973610928875,0.0132430499232138,0.0132885297865611,0.0133340700602781,0.0134051971438306
AIC0102010190328,2.02617724046178e-07,6.26310662428312e-07,1.1363233866497e-06,1.40935052991014e-06,1.55137271041009e-06,1.93529477744439e-06,2.55570440174845e-06,3.04971562590571e-06,3.4064213342854e-06,8.86283588184183e-06,0.000163718263836248,0.000221992255489872,0.000246947215868685,0.000254665413629021,0.000256384067708604,0.000258098344362083,0.000260180524035156,0.000261742945426186,0.000262885986102612,0.000263707317102744
AIC0102102180358,1.51963685917076e-06,2.14692439530344e-06,3.01300526028327e-06,3.71924986976959e-06,1.68256164567316e-05,3.2091060589686e-05,3.91923011915652e-05,4.37211503916047e-05,4.78795849907665e-05,4.99506161107603e-05,5.27576811460047e-05,5.48618655931388e-05,5.61783923237252e-05,5.73662831990016e-05,5.85360734701706e-05,5.93294230616069e-05,5.99436054032486e-05,6.08785495690009e-05,6.15320298953413e-05,6.23701907176668e-05
AIC0102104050622,1.30729393666558e-06,2.41473736984626e-06,3.62529081137251e-06,5.04162730691361e-06,6.04683918867884e-06,7.12468752149108e-06,0.000433195182533626,0.000693960303784104,0.000792529400119128,0.000820279631044183,0.000830621390933027,0.00083704441908607,0.000842643088866252,0.000845398687732373,0.000848773999420052,0.000850768465614002,0.000853194000328491,0.000856784618431073,0.000859152684204891,0.000861060717798298
AIC0111903090108,7.15921354710262e-06,1.11034490443679e-05,1.39362967686005e-05,1.57640166200291e-05,1.85745829899775e-05,2.30739967821929e-05,2.71930194100051e-05,0.000136222733252596,0.00055255118319689,0.000624664115648798,0.000689762084453492,0.000788766925537869,0.000830130858761566,0.000887864151626826,0.000955542071792684,0.00102002639271291,0.0010657934498531,0.00109916687620215,0.00114738611035242,0.00118960881953223
AIC0112009271313,4.40709880030043e-05,0.000115660294063892,0.00018185297368941,0.000209075362251257,0.000248746726528452,0.000264935731728404,0.0003121813283249,0.000340099737567032,0.000366667905094179,0.000410980018415616,0.000493712835985592,0.000811730896869988,0.00124183190959778,0.00146640899286845,0.00189498513071968,0.00224502870919088,0.00257823248905654,0.00300708554144232,0.00351665074711752,0.003734377465476
AIC0112010190328,6.94358047113719e-07,1.35354493614606e-06,1.75146629331491e-06,2.21601419414416e-06,2.5621102550864e-06,3.83811775604778e-06,3.45332066992131e-05,6.48013428892562e-05,7.78026895438741e-05,9.4489072321814e-05,9.89098261721265e-05,0.000105086422471906,0.000110073882804887,0.000116013965604644,0.000119923801603064,0.000125137014831863,0.000127982931188022,0.000131247391274654,0.000133920522578479,0.000137758326850913
AIC0112102180358,7.47369514254724e-07,1.51377881306019e-06,4.96833696243088e-06,7.86257365765779e-06,9.78678921744395e-06,1.11574707616884e-05,4.52490327307621e-05,0.000581737936560958,0.000635111804038434,0.00070853895219048,0.000830371748931951,0.000892867938132893,0.000921484321828825,0.000943294388527036,0.000966994979435374,0.000981996161432571,0.00100827984772195,0.00102072257921981,0.00102984719239539,0.00104041973272284
AIC0121903090108,1.71946379944108e-06,4.46533762869044e-06,6.2274785361743e-06,9.69393570893055e-06,1.10624073956212e-05,1.28392011543576e-05,1.64984294636194e-05,1.94987540147606e-05,3.86123545503791e-05,7.4872015226613e-05,0.000142738062178463,0.000179470963858741,0.000203036830943433,0.000220279970480279,0.000238386181015604,0.000252327139516037,0.00026738118246142,0.000274724781662007,0.000282259796419753,0.000289883339458196
AIC0122009271313,0.000206697051320616,0.000376925380822192,0.000479370164710178,0.000520287200065468,0.000615324294096012,0.00067553375451968,0.00069929876555276,0.00071464183332117,0.000741388989363404,0.00192002481518586,0.00492642413952134,0.00875475214714802,0.0100408785864304,0.0110971568000315,0.0121806516040292,0.0141898165036091,0.0158998266386005,0.0166098910135329,0.0171764218958151,0.0180275527896083
AIC0122010190328,2.73585963170331e-07,6.96270271242852e-07,1.2530146538426e-06,1.91057988657534e-06,2.40031791128533e-06,2.88740072884297e-06,3.46138184690041e-06,8.17025101357998e-06,2.56293136768789e-05,3.25453951484261e-05,3.9371775775542e-05,4.36345178626053e-05,4.65421537034334e-05,4.91584555037853e-05,5.10577523066724e-05,5.40943727059231e-05,5.61000972616411e-05,5.96396980192369e-05,6.2156186339101e-05,6.5055729731703e-05
AIC0122102180358,3.0049906155372e-07,6.74708610118935e-07,8.4168366785418e-07,1.18706555586133e-06,1.7946799031051e-06,2.54898172944005e-05,0.000139160646432789,0.000185196019056863,0.000206275074382012,0.000220276534713765,0.000229286302365624,0.000234875137778052,0.000247887209090869,0.000262228284651979,0.00027985190954385,0.000290208330593717,0.000295167234717009,0.000312430920447519,0.0003232045437705,0.000330742172732888
AIC0131903090108,1.57438154464492e-07,3.67490343103962e-07,5.19104258183491e-07,6.73427520051069e-07,9.76139819189271e-07,1.22148678250662e-06,1.40241140649826e-06,1.57918297170025e-06,1.79984125300762e-06,2.02404654385588e-06,2.41020099257166e-06,1.27971425362609e-05,2.59434199378053e-05,3.04049624584072e-05,3.39647634034118e-05,3.68003932909448e-05,3.98359332503146e-05,4.26369347464705e-05,4.42119150766786e-05,4.64967665793873e-05
AIC0131910020215,5.99639921469971e-07,1.05954322700533e-06,1.39783597975057e-06,1.53892340080136e-06,1.88486822718062e-06,2.55175523272999e-06,3.2808807473268e-06,5.84096575424463e-06,6.84468487701969e-06,7.61617860226785e-06,8.497996186434e-06,9.6660601048711e-06,1.0650831270311e-05,1.14000227711237e-05,1.16967013722502e-05,1.1874021655548e-05,1.24465278435252e-05,1.30238497094551e-05,1.36885472246604e-05,1.43157142709315e-05
AIC0132009271313,1.5015082944678e-06,3.63065783746028e-06,5.67574307938822e-06,1.01472210441637e-05,1.80330352905353e-05,0.000364852253865969,0.00324215707803454,0.00412158880303527,0.00435060197557874,0.004556937368416,0.00474808649187703,0.00487095489075695,0.00508975467179285,0.00531737755940076,0.00542424588340306,0.00547866660384733,0.00551186866058158,0.00554670227196616,0.00556415087649727,0.00558106554178283
AIC0132102180358,1.240749276524e-06,2.13328791775965e-06,2.65990018346655e-06,3.0355322849796e-06,3.3111952775255e-06,9.14425472202795e-06,1.66070101035571e-05,1.87579184557213e-05,2.17977128186856e-05,2.30071181911756e-05,2.39938734906238e-05,2.49955283011751e-05,2.56655407966042e-05,2.63360486027117e-05,2.668421186263e-05,2.70232630292232e-05,2.77037597293406e-05,2.94985009573183e-05,3.18194608245681e-05,3.37101101921306e-05
AIC0132104050622,7.87731363345091e-07,1.01761581565408e-06,1.20054781019037e-06,1.85549524016624e-06,3.02898819716118e-06,2.83744296881044e-05,3.87299112038407e-05,4.19959584718982e-05,4.43054849111185e-05,4.55341572191998e-05,4.6420025405072e-05,4.73421574850353e-05,4.81983081561428e-05,4.90319791675788e-05,5.01233391559756e-05,5.10306221986457e-05,5.15988058992704e-05,5.20891919995591e-05,5.31912290917001e-05,5.46842195779369e-05
AIC0141903090108,3.49185908702466e-06,5.84209814814998e-06,1.15002607011567e-05,1.46366649007148e-05,1.61331499964701e-05,1.68844211388408e-05,1.79038012928394e-05,1.84171380380049e-05,1.90512770017115e-05,2.19078627953676e-05,0.000160635829466529,0.000181277476964926,0.000195948860868176,0.000203919843029748,0.000209257867184549,0.000212609811748918,0.000216517315175311,0.000221280242053422,0.000225916888729849,0.000227355344407194
AIC0142009271313,4.40922220555346e-05,5.73317129770968e-05,6.63993376388672e-05,0.000110869944563837,0.000131520770215264,0.000207287507760454,0.000220917803785924,0.000228461649809898,0.00352213582988952,0.00485201434286986,0.00593801321065497,0.00607140591950017,0.00624988987518628,0.00657518409800894,0.00667269453878529,0.00675013766393847,0.00682964935162284,0.00689200285440801,0.00696865573275754,0.00705554115678883
AIC0142010190328,2.80515464675778e-07,4.8225332219045e-07,5.5637154199324e-07,8.58190123296007e-07,1.37259588945595e-06,1.64345130541861e-06,1.7905547683414e-06,1.9213660376082e-06,2.72483057781787e-06,3.20896774468189e-05,4.05187214419446e-05,4.7825453771693e-05,5.07134595720308e-05,5.30670131605043e-05,5.4813096428898e-05,5.59235920070635e-05,5.72257546033169e-05,5.82753078281311e-05,5.90354805806042e-05,5.96388816521945e-05
AIC0142102180358,2.46219836872153e-07,1.00093924595344e-06,1.76526428609482e-06,2.86193502726371e-06,3.90991751629987e-06,3.44293328282093e-05,5.91546448772303e-05,7.259673693066e-05,7.76009520484466e-05,8.11028252310319e-05,8.43374165687206e-05,8.6573276462139e-05,8.89149234101844e-05,9.1408452766305e-05,9.28217988877511e-05,9.37657116778247e-05,9.50535912477904e-05,9.61001620254448e-05,9.67213917001676e-05,9.69185914039116e-05
AIC0142104050622,4.8991850790428e-06,6.09705971498189e-06,7.3044731042791e-06,8.48791778852279e-06,9.68340236830303e-06,1.08790622061575e-05,1.57411184238705e-05,3.25721797998599e-05,3.58084117495912e-05,3.71708203912276e-05,3.87064446395658e-05,4.01279920957941e-05,4.09375596508032e-05,4.19808798826644e-05,4.29757618779598e-05,4.3690967941458e-05,4.42612638973098e-05,4.46959908197895e-05,4.53327516208394e-05,4.56603030546727e-05
AIC0152009271313,3.64826995127913e-06,8.80988761881165e-06,2.37190422432447e-05,4.10103920362282e-05,6.88504629510879e-05,9.69981228645193e-05,0.000157452230654744,0.00193958571709275,0.040564572945429,0.0611582275188128,0.0801878529442117,0.0964778952614969,0.107343850237328,0.116395591136734,0.118787360930535,0.126362468122081,0.132492686691944,0.140088686394829,0.142372964472111,0.14333787633167
AIC0161903090108,4.05108869430319e-06,8.24128296722668e-06,1.0388627226884e-05,1.41177788390456e-05,1.85369654067637e-05,2.22697042188327e-05,2.51907041931436e-05,3.03597429188797e-05,3.6353426638269e-05,4.4704365855057e-05,0.00015644032273388,0.000256645140205276,0.000305036407906699,0.000338581521679307,0.000378669935697553,0.000422558459956435,0.000471110208529313,0.000500042174183609,0.000551829364148229,0.000584052991380568
AIC0162009271313,3.49596826020522e-05,6.42157708710331e-05,8.43029122100414e-05,0.000117001077046519,0.000146008785069575,0.000165032145955824,0.000203183062933022,0.000241542766955826,0.00028708224815846,0.000345275260844676,0.00048676800345458,0.00174442511577819,0.00317832780879377,0.00367981073317047,0.00425486757152171,0.00587918270609473,0.00712824571518091,0.00784072645732985,0.00836688777585673,0.00882936505167468
AIC0162102180358,1.15422554727822e-06,2.2082611478133e-06,3.06541262704376e-06,4.1258783439172e-06,5.31504888866374e-06,6.86727766437941e-06,7.37115744920727e-06,5.0342514151826e-05,7.24829981660094e-05,0.000100161654238816,0.000121358453718746,0.000145862920325324,0.000168729116224713,0.000181168245598449,0.000201475838456689,0.000207731443962314,0.000216726863235119,0.000228030670081894,0.000240703747989138,0.000250241737977202
AIC0172009271313,6.63297821921569e-06,1.10895302183767e-05,2.20589784457478e-05,3.20342582907264e-05,3.88559111166993e-05,5.50714864874755e-05,7.16276834765409e-05,0.000107216699083445,0.000201590124801302,0.00500233717191413,0.00655348644535422,0.00973228992594512,0.0111915589270127,0.0123972532784441,0.013377986472687,0.0141105143449209,0.0148574219678196,0.0153041806474395,0.0155804764639909,0.0159549726521191
AIC0172104050622,4.81567292034877e-06,6.92205709131319e-06,8.91433612762528e-06,1.19415681253254e-05,1.43751012053042e-05,1.71019201325538e-05,0.000140353012775488,0.000201894032915336,0.000264846572867919,0.000317892693747487,0.000338853871286501,0.000391836188193252,0.00041951597343818,0.000423683666575397,0.000433579245644874,0.000445138393241863,0.000458101120702804,0.000461952078087685,0.000464159743891604,0.000470025354387485
AKT0011901261723,5.10246124479015e-06,7.45689214146558e-05,0.000210486892465666,0.000238550132253327,0.000281907059902559,0.000295746344607912,0.000313020899160882,0.000327149583719961,0.000349691609388839,0.000368510367610756,0.000374327109801809,0.000388803542699089,0.000401089104782121,0.000424591347779156,0.000437705370960175,0.00050650191662532,0.00100003476841966,0.00120791101914799,0.00159549878231375,0.00182710270319291
AKT0011912191521,5.6385148006788e-06,1.01819598246449e-05,1.41949836463465e-05,1.69194050427099e-05,2.04181571667167e-05,2.4972958033881e-05,2.87182408373558e-05,3.25166191966219e-05,3.50413012528341e-05,3.78432396636852e-05,4.1480841955823e-05,6.08327303918245e-05,6.85958050335531e-05,0.000457690750626553,0.00103286501262947,0.00125826585977452,0.00139535865213027,0.0014669542952922,0.00151866208718485,0.0015500841508925
