FileName,real_cav_total_1,real_cav_total_2,real_cav_total_3,real_cav_total_4,real_cav_total_5,real_cav_total_6,real_cav_total_7,real_cav_total_8,real_cav_total_9,real_cav_total_10,real_cav_total_11,real_cav_total_12,real_cav_total_13,real_cav_total_14,real_cav_total_15,real_cav_total_16,real_cav_total_17,real_cav_total_18,real_cav_total_19,real_cav_total_20
OSK0102103150026,0.00693264754474349,0.0245672726663544,0.0449718849602609,0.065994386215153,0.0883234210950466,0.163532401027855,0.258800507731554,0.343322179787051,0.429177594056158,0.51210570434223,0.57156506121197,0.625956237880023,0.675548003785808,0.733350750148616,0.777280055210912,0.812040104433592,0.869508166079403,0.893072186403673,0.921238797753633,0.950086599191433
SAG0021901031810,0.026177308293537,0.0655929538742151,0.105187854718974,0.140864415003076,0.168339672787445,0.197185668335142,0.224692205348715,0.258458243504875,0.294229356797903,0.46580411902819,0.663082355806475,0.794596615649859,0.891313271931428,0.980862896924277,1.04620749094633,1.11113690403417,1.16186031534318,1.21068735126978,1.24741119745953,1.28384656140088
SAG0021901261416,0.0113641595529618,0.0225812697686642,0.0324730462070653,0.0409249497478972,0.0513661179733708,0.0619774744786368,0.0706235240186696,0.0799062435573172,0.0903173913943893,0.180544453396314,0.256104338302184,0.31146841952202,0.357032090179642,0.389448090790886,0.421132457475301,0.442580891847491,0.461672698726887,0.483987822098082,0.499836322522254,0.512622004024937
SAG0031901031810,0.024903843421903,0.0555882188432382,0.0853516778142207,0.113499267629483,0.136926936090079,0.163160500800985,0.296432296408434,0.438181735492874,0.575588782085658,0.686529114016189,0.77124910835691,0.840524527983918,0.895095205020598,0.957401025082017,0.99818649509378,1.03639473121334,1.06731082464981,1.09974748577986,1.12768859850609,1.14819798753956
SAG0031901261416,0.00856279534681315,0.017786457646318,0.0256556284595302,0.0326348381674918,0.0399629751648315,0.0477683596199237,0.116001633006092,0.186942934700325,0.235758129366347,0.268817312890773,0.287196584952792,0.308018086808475,0.331962438229455,0.350696831668386,0.362714072724586,0.375783819822864,0.387389050219183,0.396588459402397,0.404475003847517,0.41305354399994
SAG0041901031810,0.00853764892486855,0.0316383822521356,0.0645272127843169,0.095807299983286,0.116189918911016,0.136418162960032,0.153099656687685,0.177647550216265,0.249106888829819,0.43727528649676,0.559325713635799,0.64946674167414,0.713061419216116,0.780590816974462,0.836902698506218,0.877692673323539,0.910436430277261,0.94459048945324,0.974486969214216,1.00081460670567
SAG0051901031810,0.0197937506101935,0.052674142242924,0.0784580524687919,0.0980085485543915,0.119230420290756,0.139193480527451,0.195674849724283,0.38080402663398,0.528503607972745,0.606172567628154,0.677159365357831,0.72312812537386,0.760815968234057,0.791286674353069,0.817010358573964,0.839513385977687,0.862984632028563,0.880697278449779,0.894957485274648,0.911082192648987
SAG0061901031810,0.0247681602059806,0.0668411476265019,0.0909081531918033,0.113972783486631,0.136173329718614,0.162749644836253,0.204640513858982,0.602874395023738,1.20188789373255,1.5625267019818,1.8472257996756,2.03044676643894,2.14618248069678,2.24002047107615,2.32066795063627,2.4007099511237,2.45212303592751,2.52517929628911,2.57236735962107,2.61812740164839
SAG0061901261416,0.0183726617184309,0.0306730291246823,0.0419324763249574,0.0510984072526092,0.0600764948277295,0.0718974024949329,0.0847277542169128,0.268642195428798,0.428859978199911,0.565912272776408,0.648897896556819,0.709321989699319,0.751207499643187,0.787601528604904,0.820881313838183,0.847112787600588,0.870592776654305,0.882803036109154,0.893327603249744,0.909110129744951
SAG0071901031810,0.0556268741433439,0.167106651568003,0.276429181578938,0.370737242095069,0.544512848766993,1.11070468000934,1.88533409856017,2.37915129497208,2.68843211019485,3.07600515879891,3.40694893037607,3.7863504687028,4.11581228706091,4.43080906139888,4.64227890700792,4.82439205021475,4.96782522413082,5.10686378557081,5.24911701407813,5.36220079977828
SAG0071901261416,0.0176406749718415,0.0480059204046334,0.0795015002633291,0.112436717646806,0.165887408840048,0.437751355897607,0.704311821814225,0.843448829611104,1.01098648688467,1.19312821329557,1.35014872494513,1.45331669468319,1.6049838650541,1.71182195920443,1.82469593895147,1.90537748287177,1.98026971728745,2.07594929599433,2.12752809244863,2.16789518127858
SAG0081901031810,0.025415791354595,0.0617664577494888,0.0905487478035257,0.121012829638722,0.144964557549231,0.181888784776579,0.330709745495624,0.46767831286802,0.546454328641915,0.614797944221502,0.701342256204424,0.760312970279745,0.811774481711091,0.863952213038451,0.913246662697953,0.952897198269547,0.992325429264202,1.02057095906453,1.04460892702494,1.07414233623687
SIG0011903090108,0.0292716385694777,0.054661845586771,0.0804885471122188,0.0994954197215625,0.116892729573484,0.129414390518718,0.141925428593878,0.269540397309266,0.330474230482696,0.399577856045449,0.442394745631494,0.480362322772348,0.50435993596115,0.528252783591385,0.561274702547675,0.583358590726353,0.603464252792281,0.619599208732651,0.634739734775034,0.64811992015532
SIG0021903090108,0.0190449844569542,0.0474716648262086,0.0756458668026898,0.0977455479629439,0.116088725600864,0.134054486257073,0.150115679432136,0.163612698414387,0.190790984473965,0.346035925208932,0.452141373227316,0.53040668152613,0.591833821589377,0.636128058837463,0.677036211355734,0.707542732319857,0.734663151295896,0.768420256472193,0.794952926361051,0.813516883264617
SIG0022006171503,0.00826303587276309,0.0171071588743118,0.0314246852677941,0.0451213702098913,0.0597718954207429,0.0906422661869874,0.145951819020756,0.1861448396022,0.215488925043731,0.243297366759369,0.271948381246267,0.295591740775206,0.317515717917783,0.341652506405986,0.365773817732757,0.38716954856751,0.403062041443941,0.418670866023013,0.431847572745583,0.443230988786293
SIG0022010190328,0.0083853667198568,0.0237143851246575,0.043896217927983,0.0636023827462574,0.0783791682513692,0.0895626475137705,0.100742512378101,0.111581575872978,0.295006400040069,0.471372221609824,0.632459595801033,0.715681142405042,0.770950742016356,0.828776024533044,0.870265432117643,0.896250236451923,0.919763296128805,0.938471508822132,0.956410262491385,0.972952546246927
SIG0042010190328,0.0065605924587277,0.0164545633996513,0.0311502097924541,0.0427794349050667,0.0534263563032332,0.0635588040454024,0.0710629956557743,0.0785453735928144,0.111075390105094,0.215072128600803,0.271086195346739,0.304551337128704,0.32720931482459,0.348073811073801,0.36391389551334,0.373904489800433,0.384530367038909,0.39123572443926,0.397994519689034,0.403277666812028
SIG0051903090108,0.0256685577913681,0.0543776857023159,0.078715834257973,0.0972023126189972,0.115738560376862,0.13347259431968,0.160855576836241,0.286662331070478,0.399825540937862,0.479600959196629,0.54028518794897,0.600736924255831,0.659388380629052,0.718337614582724,0.74668114013594,0.786415372902649,0.822918705219867,0.868232077618633,0.903715306462496,0.940321195146397
SIG0052006171503,0.0466031444097242,0.104645039375445,0.151944722960279,0.292787207789423,0.419001003457222,0.542889569828892,0.668812555334596,0.780793968565047,0.876738357829775,0.948269531664218,1.00519093150515,1.08192939430464,1.14339697236582,1.17850429603045,1.21978264038508,1.26597081965645,1.31352886922894,1.33983086880592,1.37247900612003,1.40357644529911
SIG0052010190328,0.0479886411204034,0.0817505716338735,0.117305218874903,0.139731331900057,0.162206482778453,0.191482633326768,0.410470980452142,0.562614131487714,0.676980127892179,0.765647290162195,0.811803291377638,0.866098769409911,0.903320332821336,0.938853628040167,0.968087679176342,0.989783140103175,1.0123492059489,1.03078525178129,1.04335212808226,1.05788835147802
SIG0061903090108,0.00880297756552147,0.0184893197309889,0.0289886521188253,0.0385693869157272,0.0489080071398395,0.0559324153177298,0.0618615935454385,0.0684129440603332,0.0742565933594756,0.0874415914398746,0.122196860430038,0.149423494805941,0.176457220819863,0.191469963796258,0.203883554982434,0.215201537734968,0.226808882920332,0.235280149312909,0.244166443989768,0.251670183640445
SIG0062010190328,0.0167431419035804,0.0290791683615496,0.0411984016480019,0.0529039631167021,0.0612846328499781,0.0688243258253493,0.075568368731174,0.0808068287472771,0.0981145464298655,0.13791513629455,0.168247953434653,0.186726717169475,0.202600216170914,0.2146910801493,0.226070664406195,0.234447880723169,0.241560094781796,0.247959320894083,0.254146085016273,0.259250288430828
SIG0071903090108,0.0148938625096641,0.033331073537797,0.0517412734044631,0.0659801064557611,0.0846993011563227,0.0995647583416057,0.115263532412828,0.12754162947701,0.205696291522049,0.415286464997117,0.553736205046162,0.703118421282637,0.822025826182266,0.952482313209561,1.05387601908237,1.16607331863187,1.2332454142161,1.31446616788711,1.38576269521654,1.43608253842878
SIG0072006171503,0.0214540014809493,0.0422736269261919,0.0633901187947614,0.0836116287898178,0.11083265083516,0.212672343445547,0.281122121194231,0.345798529462601,0.400529086475568,0.452769371629161,0.527399279850413,0.575409577037805,0.626504472193424,0.663249423341096,0.7085537625351,0.74656030370839,0.78746045922597,0.824398477059488,0.854725230061694,0.888352505992201
SIG0072010190328,0.031252966434163,0.0647496663396277,0.0919270423141431,0.116545274531612,0.140905896811142,0.163467903041867,0.184301469358194,0.24412846528503,0.315931822196043,0.380194011221988,0.427821754954123,0.468486923860187,0.511567931679605,0.549778839062217,0.584172850153765,0.615751172451388,0.643860833855533,0.665813672169648,0.678607936251048,0.696311470685923
SIG0081903090108,0.0440709040986608,0.0742565360886593,0.102489466980426,0.127656140179957,0.155596680332941,0.180562900187451,0.204687863827623,0.34022315330989,0.550577641115563,0.695486279883172,0.798254356509953,0.894622889225774,0.977708313785747,1.05424339796118,1.11373465183536,1.18307714410176,1.23274735843383,1.29386836631792,1.37419053166797,1.41681140470853
SIG0082006171503,0.0151671622903923,0.0362274771808013,0.0551568140905403,0.0774469076454569,0.198050308150792,0.293589292328708,0.373636777190932,0.457701371664193,0.516865043739519,0.588118866108139,0.655367337591207,0.715353549554531,0.774784340853915,0.834803082737783,0.900125815872631,0.948514215686029,0.985963961523835,1.02328728697983,1.05890199048948,1.09206285107642
SIG0082009271313,0.0104566969447417,0.0318484050536117,0.0526895344498048,0.0758879717984164,0.0923557537271641,0.111321223353218,0.138800058248943,0.162077623552833,0.182814943383928,0.202894789283339,0.230495246912358,0.283348551526562,0.331607468313931,0.370573088247563,0.407531589651078,0.437903312169626,0.484732767254523,0.558080823883021,0.639654340315034,0.741283225028365
SIG0082010190328,0.0922648910593993,0.154168696525784,0.201987907207589,0.237132107816441,0.276356657499116,0.315131026488373,0.387544596534037,0.470977317190862,0.533330622258938,0.583747151423252,0.626880222013525,0.661039971861359,0.694370752996698,0.720290777598173,0.750767458504187,0.771489207095517,0.794460648468829,0.815323933827308,0.830231429330685,0.846039694189563
SIG0082102180358,0.0141796396553761,0.032180595578681,0.0460609747806322,0.0593151315290003,0.0694889206696534,0.0816131200561789,0.0913937115973191,0.102255601515026,0.111731643481492,0.121494950695891,0.130883799137391,0.143592936876005,0.20655080205464,0.247678312766408,0.288670551214676,0.315464800108151,0.340779913982348,0.359996723200989,0.383683773827897,0.409429169295477
SIG0091903090108,0.0120669958828775,0.0278256538610494,0.0439966624242393,0.0591493797624974,0.070592366519739,0.0847823297272607,0.0972791413376192,0.107766523425567,0.12018311238916,0.239368002118253,0.414063181193329,0.57110982041215,0.699936492184834,0.790521222897699,0.873456399932872,0.932434776750579,0.981739757323513,1.02110364268383,1.06198225485073,1.104996092182
SIG0092006171503,0.0220436176749932,0.0430480172070796,0.0620113918343477,0.0742173085880549,0.0897323102683289,0.10746908733713,0.167901346826161,0.212159271206717,0.258650219705493,0.293438982608206,0.337531914417156,0.376682471003793,0.403826223791899,0.433161381047625,0.469361982907105,0.498394615154366,0.525496185883283,0.549883506972513,0.576170679337034,0.593706840610674
SIG0092010190328,0.0204566855341521,0.0515702865935279,0.0762329806536421,0.0993276017121573,0.120668424025658,0.140487261258289,0.156145979100094,0.167907189949883,0.210533974800208,0.260990043298243,0.296102968794109,0.32390139104733,0.351385533968254,0.380535315619057,0.408660317453734,0.42905293199794,0.444539645757944,0.463597052974949,0.47721490749221,0.490036020816558
SIG0111903090108,0.00990447290218918,0.0227229296733255,0.0366077714991879,0.0497412623892399,0.0618330892149394,0.0735452044170146,0.0886887960880608,0.0997847573387311,0.112145584028467,0.125446370005374,0.251495030411426,0.486025854843406,0.606528377250845,0.702377114518062,0.767553682965764,0.846530260376621,0.884664575406365,0.936413430480258,0.991891979838494,1.02370365303345
SIG0112010190328,0.0157506925998538,0.0325676701592131,0.0470365867322882,0.0608061970747384,0.0803240801133321,0.0972316457428497,0.111518890941057,0.12652786238284,0.164318830429783,0.273273763735973,0.352788895675724,0.422208673124089,0.514191887142707,0.571740923548993,0.631567989050239,0.681114325327724,0.726238860893768,0.755616438626208,0.781037210084119,0.806640632355596
SIG0122010190328,0.0381091309630747,0.066916383480833,0.0966300376106516,0.115660309697116,0.13932246328493,0.15846504839608,0.173257023602759,0.251048643164048,0.385658588629009,0.47762349752989,0.533439039213182,0.572615899930008,0.608550375808126,0.661545972927742,0.697449369685659,0.735076995731107,0.763708557943925,0.794222328920139,0.820439249863834,0.848910931369566
SIT0011901141323,0.0133003999008262,0.0214207561940666,0.0338236934119802,0.045351031378551,0.0574454497600758,0.0724721993772011,0.0877064160842257,0.102955643115247,0.126855840463565,0.27082912792759,0.327792365038851,0.371970596753918,0.417985383633602,0.477117300960933,0.517449893137938,0.582284447754788,0.663539063397171,0.740444020627622,0.840375689739659,0.937256373731843
SIT0011901182146,0.0432861525830522,0.0801085476843088,0.111029022860676,0.14008407302873,0.164618346105476,0.18325923388016,0.211370625971228,0.231433231913015,0.256226229951374,0.278493978389,0.300027663628306,0.320129099614332,0.349950816725713,0.383672484572565,0.422944129680124,0.472084642031952,0.590864801167509,0.72900054438241,0.812562835304471,0.900336126868845
